segment_id	segment_text
dhp20:1	Little though they may recite scripture,
dhp20:2	if they live in line with the teachings,
dhp20:3	having given up greed, hate, and delusion,
dhp20:4	with deep understanding and heart well-freed,
dhp20:5	not grasping to this world or the next,
dhp20:6	they share in the blessings of the ascetic life.
dhp100:0.1	Minor Collection
dhp100:0.2	Sayings of the Dhamma
dhp100:0.3	The Thousands
dhp100:0.4	
dhp100:1	Better than a thousand
dhp100:2	meaningless sayings
dhp100:3	is a single meaningful saying,
dhp100:4	hearing which brings you peace.
dhp101:0	
dhp101:1	Better than a thousand
dhp101:2	meaningless verses
dhp101:3	is a single meaningful verse,
dhp101:4	hearing which brings you peace.
dhp102:0	
dhp102:1	Better than reciting
dhp102:2	a hundred meaningless verses
dhp102:3	is a single saying of Dhamma,
dhp102:4	hearing which brings you peace.
dhp103:1	The supreme conqueror is
dhp103:2	not he who conquers a million men in battle,
dhp103:3	but he who conquers a single man:
dhp103:4	himself.
dhp104:0	
dhp104:1	It is surely better to conquer oneself
dhp104:2	than all those other folk.
dhp104:3	When a person has tamed themselves,
dhp104:4	always living restrained,
dhp105:1	no god nor fairy,
dhp105:2	nor Māra nor Brahmā,
dhp105:3	can undo the victory
dhp105:4	of such a one.
dhp106:0	
dhp106:1	Rather than a thousand-fold sacrifice,
dhp106:2	every month for a hundred years,
dhp106:3	it’s better to honor for a single moment
dhp106:4	one who has developed themselves.
dhp106:5	That offering is better
dhp106:6	than the hundred year sacrifice.
dhp107:0	
dhp107:1	Rather than serve the sacred flame
dhp107:2	in the forest for a hundred years,
dhp107:3	it’s better to honor for a single moment
dhp107:4	one who has developed themselves.
dhp107:5	That offering is better
dhp107:6	than the hundred year sacrifice.
dhp108:0	
dhp108:1	Whatever sacrifice or offering in the world
dhp108:2	a seeker of merit may make for a year,
dhp108:3	none of it is worth a quarter
dhp108:4	of bowing to the upright.
dhp109:0	
dhp109:1	For one in the habit of bowing,
dhp109:2	always honoring the elders,
dhp109:3	four blessings grow:
dhp109:4	lifespan, beauty, happiness, and strength. 
dhp110:0	
dhp110:1	Better to live a single day
dhp110:2	ethical and absorbed in meditation
dhp110:3	than to live a hundred years
dhp110:4	unethical and lacking immersion.
dhp111:0	
dhp111:1	Better to live a single day
dhp111:2	wise and absorbed in meditation
dhp111:3	than to live a hundred years
dhp111:4	witless and lacking immersion.
dhp112:0	
dhp112:1	Better to live a single day
dhp112:2	energetic and strong,
dhp112:3	than to live a hundred years
dhp112:4	lazy and lacking energy.
dhp113:0	
dhp113:1	Better to live a single day
dhp113:2	seeing rise and fall
dhp113:3	than to live a hundred years
dhp113:4	blind to rise and fall.
dhp114:0	
dhp114:1	Better to live a single day
dhp114:2	seeing the deathless state
dhp114:3	than to live a hundred years
dhp114:4	blind to the deathless state.
dhp115:0	
dhp115:1	Better to live a single day
dhp115:2	seeing the supreme teaching
dhp115:3	than to live a hundred years
dhp115:4	blind to the supreme teaching.
dhp115:5	
dhp116:0.1	Minor Collection
dhp116:0.2	Sayings of the Dhamma
dhp116:0.3	Wickedness
dhp116:1	Rush to do good,
dhp116:2	shield your mind from evil;
dhp116:3	for when you’re slow to do good,
dhp116:4	your thoughts delight in wickedness.
dhp117:1	If you do something bad,
dhp117:2	don’t do it again and again,
dhp117:3	don’t set your heart on it,
dhp117:4	for piling up evil is suffering.
dhp118:1	If you do something good,
dhp118:2	do it again and again,
dhp118:3	set your heart on it,
dhp118:4	for piling up goodness is joyful.
dhp119:1	Even the wicked see good things,
dhp119:2	so long as their wickedness has not ripened. 
dhp119:3	But as soon as that wickedness ripens,
dhp119:4	then the wicked see wicked things.
dhp120:1	Even the good see wicked things,
dhp120:2	so long as their goodness has not ripened.
dhp120:3	But as soon as that goodness ripens,
dhp120:4	then the good see good things.
dhp121:1	Think not lightly of evil,
dhp121:2	that it won’t come back to you.
dhp121:3	The pot is filled with water
dhp121:4	falling drop by drop;
dhp121:5	the fool is filled with wickedness
dhp121:6	piled up bit by bit.
dhp122:1	Think not lightly of goodness,
dhp122:2	that it won’t come back to you.
dhp122:3	The pot is filled with water
dhp122:4	falling drop by drop;
dhp122:5	the sage is filled with goodness
dhp122:6	piled up bit by bit.
dhp123:1	Avoid wickedness,
dhp123:2	as a merchant with rich cargo and small escort
dhp123:3	would avoid a dangerous road,
dhp123:4	or one who loves life would avoid drinking poison.
dhp124:1	You can carry poison in your hand
dhp124:2	if it has no wound,
dhp124:3	for poison does not infect without a wound;
dhp124:4	nothing bad happens unless you do bad.
dhp125:1	Whoever wrongs a man who has done no wrong, 
dhp125:2	a pure man who has not a blemish, 
dhp125:3	the evil backfires on the fool, 
dhp125:4	like fine dust thrown upwind.
dhp126:1	Some are born in a womb;
dhp126:2	evil-doers go to hell;
dhp126:3	the virtuous go to heaven;
dhp126:4	the stainless are extinguished.
dhp127:1	Not in the sky, nor mid-ocean,
dhp127:2	nor hiding in a mountain cleft;
dhp127:3	you’ll find no place in the world
dhp127:4	to escape your wicked deeds.
dhp128:1	Not in the sky, nor mid-ocean,
dhp128:2	nor hiding in a mountain cleft;
dhp128:3	you’ll find no place in the world
dhp128:4	where you won’t be vanquished by death.
dhp129:0.1	Minor Collection
dhp129:0.2	Sayings of the Dhamma
dhp129:0.3	The Rod
dhp129:0.4	
dhp129:1	All tremble at the rod,
dhp129:2	all fear death.
dhp129:3	Treating others like oneself,
dhp129:4	neither kill nor incite to kill.
dhp130:1	All tremble at the rod,
dhp130:2	all love life.
dhp130:3	Treating others like oneself,
dhp130:4	neither kill nor incite to kill.
dhp131:1	Creatures love happiness,
dhp131:2	so if you harm them with a stick
dhp131:3	in search of your own happiness,
dhp131:4	after death you won’t find happiness.
dhp132:1	Creatures love happiness,
dhp132:2	so if you don’t hurt them with a stick
dhp132:3	in search of your own happiness,
dhp132:4	after death you will find happiness.
dhp133:1	Don’t speak harshly,
dhp133:2	they may speak harshly back.
dhp133:3	For aggressive speech is painful,
dhp133:4	and the rod may spring back on you.
dhp134:1	If you still yourself
dhp134:2	like a broken gong,
dhp134:3	you’re quenched
dhp134:4	and conflict-free.
dhp135:1	As a cowherd drives the cows
dhp135:2	to pasture with the rod,
dhp135:3	so too old age and death
dhp135:4	drive life from living beings.
dhp136:1	The fool does not understand
dhp136:2	the evil that they do.
dhp136:3	But because of those deeds, that dullard
dhp136:4	is tormented as if burnt by fire.
dhp137:1	One who violently attacks
dhp137:2	the peaceful and the innocent
dhp137:3	swiftly falls
dhp137:4	to one of ten bad states:
dhp138:1	harsh pain; loss;
dhp138:2	the breakup of the body;
dhp138:3	serious illness;
dhp138:4	mental distress;
dhp139:1	hazards from rulers;
dhp139:2	vicious slander;
dhp139:3	loss of kin;
dhp139:4	destruction of wealth;
dhp140:1	or else their home
dhp140:2	is consumed by fire.
dhp140:3	When their body breaks up, that witless person 
dhp140:4	is reborn in hell. 
dhp141:1	Not nakedness, nor matted hair, nor mud,
dhp141:2	nor fasting, nor lying on bare ground,
dhp141:3	nor wearing dust and dirt, or squatting on the heels,
dhp141:4	will cleanse a mortal not free of doubt.
dhp142:1	Dressed-up they may be, but if they live well—
dhp142:2	peaceful, tamed, committed to the spiritual path,
dhp142:3	having laid aside violence towards all creatures—
dhp142:4	they are a brahmin, an ascetic, a mendicant.
dhp143:1	Can a person constrained by conscience 
dhp143:2	be found in the world? 
dhp143:3	Who shies away from blame, 
dhp143:4	like a fine horse from the whip?
dhp144:1	Like a fine horse under the whip,
dhp144:2	be keen and full of urgency.
dhp144:3	With faith, ethics, and energy,
dhp144:4	immersion, and investigation of principles,
dhp144:5	accomplished in knowledge and conduct, mindful,
dhp144:6	give up this vast suffering.
dhp145:1	While irrigators guide water,
dhp145:2	fletchers shape arrows,
dhp145:3	and carpenters carve timber—
dhp145:4	those true to their vows tame themselves.
dhp146:0.1	Minor Collection
dhp146:0.2	Sayings of the Dhamma
dhp146:0.3	Old Age 
dhp146:1	What is joy, what is laughter,
dhp146:2	when the flames are ever burning?
dhp146:3	Shrouded by darkness,
dhp146:4	would you not seek a light?
dhp147:1	See this fancy puppet,
dhp147:2	a body built of sores,
dhp147:3	diseased, obsessed over,
dhp147:4	in which nothing lasts at all.
dhp148:1	This body is decrepit and frail, 
dhp148:2	a nest of disease.
dhp148:3	This foul carcass falls apart,
dhp148:4	for life ends only in death.
dhp149:1	These dove-grey bones
dhp149:2	are tossed away like
dhp149:3	dried gourds in the autumn—
dhp149:4	what joy is there in such a sight?
dhp150:1	In this city built of bones,
dhp150:2	plastered with flesh and blood,
dhp150:3	old age and death are stashed away,
dhp150:4	along with conceit and contempt.
dhp151:1	Fancy chariots of kings wear out, 
dhp151:2	and even this body gets old. 
dhp151:3	But the teaching of the good never gets old;
dhp151:4	so the true and the good proclaim.
dhp152:1	A person of little learning
dhp152:2	ages like an ox—
dhp152:3	their flesh grows,
dhp152:4	but not their wisdom.
dhp153:1	Transmigrating through countless rebirths,
dhp153:2	I’ve journeyed without reward,
dhp153:3	searching for the house-builder;
dhp153:4	painful is birth again and again.
dhp154:1	I’ve seen you, house-builder!
dhp154:2	You won’t build a house again!
dhp154:3	Your rafters are all broken,
dhp154:4	your roof-peak is demolished.
dhp154:5	My mind, set on demolition,
dhp154:6	has reached the end of craving.
dhp155:1	When young they spurned the spiritual path
dhp155:2	and failed to earn any wealth.
dhp155:3	Now they languish like old cranes
dhp155:4	in a pond bereft of fish.
dhp156:1	When young they spurned the spiritual path
dhp156:2	and failed to earn any wealth.
dhp156:3	Now they lie like spent arrows,
dhp156:4	bemoaning over things past.
dhp157:0.1	Minor Collection
dhp157:0.2	Sayings of the Dhamma
dhp157:0.3	The Self
dhp157:0.4	
dhp157:1	If you’d only love yourself, 
dhp157:2	you’d look after yourself right well.
dhp157:3	In one of the night’s three watches,
dhp157:4	an astute person would remain alert.
dhp158:0	
dhp158:1	The astute would avoid being corrupted
dhp158:2	by grounding themselves first of all
dhp158:3	in what is suitable,
dhp158:4	and only then instructing others. 
dhp159:0	
dhp159:1	If one so acts
dhp159:2	as one instructs,
dhp159:3	the well-tamed would tame others,
dhp159:4	for the self is hard to tame, they say.
dhp160:0	
dhp160:1	Self is indeed the lord of self,
dhp160:2	for who else would be one’s lord?
dhp160:3	When one’s self is well-tamed,
dhp160:4	one gains a lord that’s rare indeed.
dhp161:0	
dhp161:1	For the evil that one does,
dhp161:2	born and produced in oneself,
dhp161:3	grinds down a fool,
dhp161:4	as diamond grinds a lesser gem.
dhp162:0	
dhp162:1	One choked by immorality,
dhp162:2	as a sal tree by a creeper,
dhp162:3	does to themselves
dhp162:4	what a foe only wishes.
dhp163:0	
dhp163:1	It’s easy to do bad things
dhp163:2	harmful to oneself,
dhp163:3	but good things that are helpful
dhp163:4	are the hardest things to do.
dhp164:0	
dhp164:1	On account of wicked views—
dhp164:2	scorning the guidance
dhp164:3	of the perfected ones,
dhp164:4	the noble ones living righteously—
dhp164:5	the idiot begets their own demise,
dhp164:6	like the bamboo bearing fruit.
dhp165:0	
dhp165:1	For it is by oneself that evil’s done,
dhp165:2	one is corrupted by oneself.
dhp165:3	It’s by oneself that evil’s not done,
dhp165:4	one is purified by oneself.
dhp165:5	Purity and impurity are personal matters,
dhp165:6	no one can purify another.
dhp166:0	
dhp166:1	Never neglect your own good
dhp166:2	for the sake of another, however great.
dhp166:3	Knowing well what’s good for you,
dhp166:4	be intent upon your true goal.
dhp166:5	
dhp167:0.1	Minor Collection
dhp167:0.2	Sayings of the Dhamma
dhp167:0.3	The World
dhp167:0.4	
dhp167:1	Don’t resort to lowly things,
dhp167:2	don’t abide in negligence,
dhp167:3	don’t resort to wrong views,
dhp167:4	don’t perpetuate the world.
dhp168:0	
dhp168:1	Get up, don’t be heedless,
dhp168:2	live by principle, with good conduct.
dhp168:3	For one of good conduct sleeps at ease,
dhp168:4	in this world and the next. 
dhp169:1	Live by principle, with good conduct,
dhp169:2	don’t conduct yourself badly.
dhp169:3	For one of good conduct sleeps at ease,
dhp169:4	in this world and the next. 
dhp170:0	
dhp170:1	Look upon the world
dhp170:2	as a bubble
dhp170:3	or a mirage,
dhp170:4	then the King of Death won’t see you.
dhp171:0	
dhp171:1	Come, see this world decked out
dhp171:2	like a fancy royal chariot.
dhp171:3	Here fools flounder,
dhp171:4	but the discerning are not chained.
dhp172:0	
dhp172:1	He who once was heedless,
dhp172:2	but turned to heedfulness,
dhp172:3	lights up the world
dhp172:4	like the moon freed from clouds.
dhp173:0	
dhp173:1	Someone whose bad deed
dhp173:2	is supplanted by the good,
dhp173:3	lights up the world,
dhp173:4	like the moon freed from clouds.
dhp174:0	
dhp174:1	Blind is the world,
dhp174:2	few are those who clearly see.
dhp174:3	Only a handful go to heaven,
dhp174:4	like a bird freed from a net.
dhp175:0	
dhp175:1	Swans fly by the sun’s path,
dhp175:2	psychic sages fly through space.
dhp175:3	The wise leave the world, 
dhp175:4	having vanquished Māra and his mount.
dhp176:0	
dhp176:1	When a person, spurning the hereafter,
dhp176:2	transgresses in just one thing—
dhp176:3	lying—
dhp176:4	there is no evil they would not do.
dhp177:0	
dhp177:1	The miserly don’t ascend to heaven,
dhp177:2	it takes a fool to not praise giving.
dhp177:3	The wise celebrate giving,
dhp177:4	and so find happiness in the hereafter.
dhp178:0	
dhp178:1	The fruit of stream-entry is better
dhp178:2	than being the one king of the earth,
dhp178:3	than going to heaven,
dhp178:4	than lordship over all the world.
dhp178:5	
dhp179:0.1	Minor Collection
dhp179:0.2	Sayings of the Dhamma
dhp179:0.3	The Buddhas 
dhp179:1	He whose victory may not be undone,
dhp179:2	a victory unrivaled in all the world;
dhp179:3	by what track would you trace that Buddha,
dhp179:4	who leaves no track in his infinite range?
dhp180:1	Of craving, the weaver, the clinger, he has none:
dhp180:2	so where can he be traced?
dhp180:3	By what track would you trace that Buddha,
dhp180:4	who leaves no track in his infinite range?
dhp181:1	The wise intent on absorption, 
dhp181:2	who love the peace of renunciation,
dhp181:3	the Buddhas, ever mindful,
dhp181:4	are envied by even the gods.
dhp182:1	It’s hard to gain a human birth;
dhp182:2	the life of mortals is hard;
dhp182:3	it’s hard to hear the true teaching;
dhp182:4	the arising of Buddhas is hard.
dhp183:1	Not to do any evil; 
dhp183:2	to embrace the good; 
dhp183:3	to purify one’s mind: 
dhp183:4	this is the instruction of the Buddhas.
dhp184:1	Patient acceptance is the ultimate austerity. 
dhp184:2	Extinguishment is the ultimate, say the Buddhas. 
dhp184:3	No true renunciate injures another, 
dhp184:4	nor does an ascetic hurt another. 
dhp185:1	Not speaking ill nor doing harm; 
dhp185:2	restraint in the monastic code; 
dhp185:3	moderation in eating; 
dhp185:4	staying in remote lodgings; 
dhp185:5	commitment to the higher mind—
dhp185:6	this is the instruction of the Buddhas.
dhp186:1	Even if it were raining money,
dhp186:2	you’d not be sated in sensual pleasures.
dhp186:3	An astute person understands that sensual pleasures
dhp186:4	offer little gratification and much suffering.
dhp187:1	Thus they find no delight
dhp187:2	even in celestial pleasures.
dhp187:3	A disciple of the fully awakened Buddha
dhp187:4	delights in the ending of craving.
dhp188:1	So many go for refuge
dhp188:2	to mountains and forest groves,
dhp188:3	to tree shrines in tended parks;
dhp188:4	those people are driven by fear.
dhp189:1	But such refuge is no sanctuary,
dhp189:2	it is no supreme refuge.
dhp189:3	By going to that refuge,
dhp189:4	you’re not released from suffering.
dhp190:1	One gone for refuge to the Buddha,
dhp190:2	to his teaching and to the Saṅgha,
dhp190:3	sees the four noble truths
dhp190:4	with right understanding:
dhp191:1	suffering, suffering’s origin,
dhp191:2	suffering’s transcendence,
dhp191:3	and the noble eightfold path
dhp191:4	that leads to the stilling of suffering.
dhp192:1	Such refuge is a sanctuary,
dhp192:2	it is the supreme refuge.
dhp192:3	By going to that refuge,
dhp192:4	you’re released from all suffering.
dhp193:1	It’s hard to find a thoroughbred man
dhp193:2	they’re not born just anywhere.
dhp193:3	A family where that sage is born
dhp193:4	prospers in happiness.
dhp194:1	Happy, the arising of Buddhas!
dhp194:2	Happy, the teaching of Dhamma!
dhp194:3	Happy is the harmony of the Saṅgha,
dhp194:4	and the striving of the harmonious is happy.
dhp195:1	When a person venerates the worthy—
dhp195:2	the Buddha or his disciple,
dhp195:3	who have transcended proliferation,
dhp195:4	and have left behind grief and lamentation,
dhp196:1	quenched, fearing nothing from any quarter—
dhp196:2	the merit of one venerating such as these,
dhp196:3	cannot be calculated by anyone,
dhp196:4	saying it is just this much.
dhp197:0.1	Minor Collection
dhp197:0.2	Sayings of the Dhamma
dhp197:0.3	Happiness
dhp197:1	Let us live so very happily,
dhp197:2	loving among the hostile.
dhp197:3	Among hostile people,
dhp197:4	let us live with love.
dhp198:1	Let us live so very happily,
dhp198:2	healthy among the ailing.
dhp198:3	Among ailing people
dhp198:4	let us live healthily.
dhp199:1	Let us live so very happily,
dhp199:2	content among the greedy.
dhp199:3	Among greedy people,
dhp199:4	let us live content.
dhp200:1	Let us live so very happily,
dhp200:2	we who have nothing.
dhp200:3	We shall feed on rapture, 
dhp200:4	like the gods of streaming radiance.
dhp201:1	Victory breeds enmity; 
dhp201:2	the defeated sleep badly. 
dhp201:3	The peaceful sleep at ease, 
dhp201:4	having left victory and defeat behind.
dhp202:1	There is no fire like greed,
dhp202:2	no crime like hate,
dhp202:3	no suffering like the aggregates,
dhp202:4	no bliss beyond peace.
dhp203:1	Hunger is the worst illness,
dhp203:2	conditions are the worst suffering,
dhp203:3	For one who truly knows this,
dhp203:4	extinguishment is the ultimate happiness. 
dhp204:1	Health is the ultimate blessing; 
dhp204:2	contentment, the ultimate wealth;
dhp204:3	trust is the ultimate family;
dhp204:4	extinguishment, the ultimate happiness. 
dhp205:1	Having drunk the nectar of seclusion
dhp205:2	and the nectar of peace,
dhp205:3	free of stress, free of evil,
dhp205:4	one drinks the joyous nectar of Dhamma.
dhp206:1	It’s good to see the noble ones,
dhp206:2	staying with them is always good.
dhp206:3	Were you not to see fools,
dhp206:4	you’d always be happy.
dhp207:1	For one who consorts with fools
dhp207:2	grieves long.
dhp207:3	Painful is dwelling with fools,
dhp207:4	like being stuck with your enemy.
dhp207:5	Happy is dwelling with a sage,
dhp207:6	like meeting with your kin.
dhp208:1	Therefore:
dhp208:2	A sage, wise and learned,
dhp208:3	a mammoth of virtue, true to their vows, noble:
dhp208:4	follow a good and intelligent person such as this,
dhp208:5	as the moon tracks the path of the stars.
dhp209:0.1	Minor Collection
dhp209:0.2	Sayings of the Dhamma
dhp209:0.3	The Beloved
dhp209:1	Applying yourself where you ought not,
dhp209:2	neglecting what you should be doing,
dhp209:3	forgetting your goal, you cling to what you hold dear,
dhp209:4	jealous of those devoted to their own goal.
dhp210:1	Don’t ever get too close
dhp210:2	to those you like or dislike.
dhp210:3	For not seeing the liked is suffering,
dhp210:4	and so is seeing the disliked.
dhp211:1	Therefore don’t hold anything dear,
dhp211:2	for it’s bad to lose those you love.
dhp211:3	No ties are found in they who
dhp211:4	hold nothing loved or loathed.
dhp212:1	Sorrow springs from what we hold dear,
dhp212:2	fear springs from what we hold dear;
dhp212:3	one free from holding anything dear
dhp212:4	has no sorrow, let alone fear.
dhp213:1	Sorrow springs from attachment,
dhp213:2	fear springs from attachment;
dhp213:3	one free from attachment
dhp213:4	has no sorrow, let alone fear.
dhp214:1	Sorrow springs from relishing,
dhp214:2	fear springs from relishing;
dhp214:3	one free from relishing
dhp214:4	has no sorrow, let alone fear.
dhp215:1	Sorrow springs from desire,
dhp215:2	fear springs from desire;
dhp215:3	one free from desire
dhp215:4	has no sorrow, let alone fear.
dhp216:1	Sorrow springs from craving,
dhp216:2	fear springs from craving;
dhp216:3	one free from craving
dhp216:4	has no sorrow, let alone fear.
dhp217:1	One accomplished in virtue and vision,
dhp217:2	firm in principle, and truthful,
dhp217:3	doing oneself what ought be done:
dhp217:4	that’s who the people love.
dhp218:1	One eager to realize the ineffable
dhp218:2	would be filled with awareness.
dhp218:3	Their mind not bound to pleasures of sense,
dhp218:4	they’re said to be heading upstream.
dhp219:1	When a man returns safely
dhp219:2	after a long time spent abroad,
dhp219:3	family, friends, and loved ones
dhp219:4	celebrate his return.
dhp220:1	Just so, when one who has done good
dhp220:2	goes from this world to the next,
dhp220:3	their good deeds receive them there,
dhp220:4	as family welcomes home one they love.
dhp21:0.1	Minor Collection
dhp21:0.2	Sayings of the Dhamma
dhp21:0.3	Diligence 
dhp21:1	Heedfulness is the deathless state;
dhp21:2	heedlessness is the state of death.
dhp21:3	The heedful do not die,
dhp21:4	while the heedless are like the dead.
dhp22:1	Understanding this distinction
dhp22:2	when it comes to heedfulness,
dhp22:3	the astute rejoice in heedfulness, 
dhp22:4	happy in the noble ones’ domain.
dhp23:1	They who regularly meditate,
dhp23:2	always staunchly vigorous;
dhp23:3	those wise ones realize quenching,
dhp23:4	the supreme sanctuary. 
dhp24:1	For the hard-working and mindful,
dhp24:2	pure of deed and attentive,
dhp24:3	restrained, living righteously, and diligent,
dhp24:4	their reputation only grows.
dhp25:1	By hard work and diligence,
dhp25:2	by restraint and by self-control,
dhp25:3	a smart person would build an island
dhp25:4	that the floods cannot overflow.
dhp26:1	Fools and half-wits
dhp26:2	devote themselves to negligence.
dhp26:3	But the wise protect diligence
dhp26:4	as their best treasure.
dhp27:1	Don’t devote yourself to negligence,
dhp27:2	or delight in sexual intimacy.
dhp27:3	For if you’re diligent and meditate,
dhp27:4	you’ll attain abundant happiness. 
dhp28:1	When the astute dispel negligence
dhp28:2	by means of diligence,
dhp28:3	ascending the palace of wisdom,
dhp28:4	sorrowless, they behold this generation of sorrow,
dhp28:5	as a wise man on a mountain-top
dhp28:6	beholds the fools below.
dhp29:1	Heedful among the heedless,
dhp29:2	wide awake while others sleep—
dhp29:3	a true sage leaves them behind,
dhp29:4	like a swift horse passing a feeble.
dhp30:1	Maghavā became chief of the gods
dhp30:2	by means of diligence.
dhp30:3	People praise diligence,
dhp30:4	while negligence is always deplored.
dhp31:1	A mendicant who loves to be diligent, 
dhp31:2	seeing fear in negligence—
dhp31:3	advances like fire, 
dhp31:4	burning up fetters big and small.
dhp32:1	A mendicant who loves to be diligent, 
dhp32:2	seeing fear in negligence—
dhp32:3	such a one can’t decline, 
dhp32:4	and has drawn near to extinguishment.
dhp221:0.1	Minor Collection
dhp221:0.2	Sayings of the Dhamma
dhp221:0.3	Anger
dhp221:1	Give up anger, get rid of conceit, 
dhp221:2	and escape every fetter. 
dhp221:3	Sufferings don’t befall one who has nothing, 
dhp221:4	not clinging to name and form. 
dhp222:1	When anger surges like a lurching chariot,
dhp222:2	keep it in check.
dhp222:3	That’s what I call a charioteer;
dhp222:4	others just hold the reins.
dhp223:1	Defeat anger with kindness,
dhp223:2	villainy with virtue,
dhp223:3	stinginess with giving,
dhp223:4	and lies with truth.
dhp224:1	Speak the truth, do not be angry,
dhp224:2	and give when asked, if only a little.
dhp224:3	By these three means,
dhp224:4	you may enter the presence of the gods.
dhp225:1	Those harmless sages,
dhp225:2	always restrained in body,
dhp225:3	go to the imperishable state,
dhp225:4	where there is no sorrow. 
dhp226:1	Always wakeful,
dhp226:2	practicing night and day,
dhp226:3	focused only on quenching,
dhp226:4	their defilements come to an end.
dhp227:1	It’s always been like this,
dhp227:2	it’s not just today.
dhp227:3	They blame you when you’re silent,
dhp227:4	they blame you when you speak a lot,
dhp227:5	and even when you speak just right:
dhp227:6	no-one in the world escapes blame.
dhp228:1	There never was, nor will be,
dhp228:2	nor is there today,
dhp228:3	someone who is wholly praised 
dhp228:4	or wholly blamed.
dhp229:1	If, after watching them day in day out,
dhp229:2	discerning people praise
dhp229:3	that sage of impeccable conduct,
dhp229:4	endowed with ethics and wisdom;
dhp230:1	like a pendant of river gold,
dhp230:2	who is worthy to criticize them? 
dhp230:3	Even the gods praise them, 
dhp230:4	and by Brahmā, too, they’re praised.
dhp231:1	Guard against ill-tempered deeds,
dhp231:2	be restrained in body.
dhp231:3	Giving up bad bodily conduct,
dhp231:4	conduct yourself well in body.
dhp232:1	Guard against ill-tempered words,
dhp232:2	be restrained in speech.
dhp232:3	Giving up bad verbal conduct,
dhp232:4	conduct yourself well in speech.
dhp233:1	Guard against ill-tempered thoughts,
dhp233:2	be restrained in mind.
dhp233:3	Giving up bad mental conduct,
dhp233:4	conduct yourself well in mind.
dhp234:1	A sage is restrained in body
dhp234:2	restrained also in speech,
dhp234:3	in thought, too, they are restrained:
dhp234:4	they are restrained in every way.
dhp235:0.1	Minor Collection
dhp235:0.2	Sayings of the Dhamma
dhp235:0.3	Stains
dhp235:0.4	
dhp235:1	Today you’re like a withered leaf,
