segment_id	segment_text
pli-tv-pvr1.1:27.1	“The offense entailing suspension for emitting semen by means of effort that was laid down by the Buddha who knows and sees, the Perfected One, the fully Awakened One—where was it laid down?”
pli-tv-pvr1.1:27.2	At Sāvatthī.
pli-tv-pvr1.1:27.3	“Whom is it about?”
pli-tv-pvr1.1:27.4	Venerable Seyyasaka.
pli-tv-pvr1.1:27.5	“What is it about?”
pli-tv-pvr1.1:27.6	Seyyasaka masturbating with his hand.
pli-tv-pvr1.1:27.7	“Is there a rule, an addition to the rule, an unprompted rule?”
pli-tv-pvr1.1:27.8	There is one rule. There is one addition to the rule.
pli-tv-pvr1.1:27.9	There is no unprompted rule.
pli-tv-pvr1.1:27.10	“Is it a rule that applies everywhere, or that applies in a particular place?”
pli-tv-pvr1.1:27.11	That applies everywhere.
pli-tv-pvr1.1:27.12	“Is it a rule that the monks and nuns have in common, or a rule they do not have in common?”
pli-tv-pvr1.1:27.13	A rule they do not have in common.
pli-tv-pvr1.1:27.14	“Is it a rule for one Sangha or for both Sanghas?”
pli-tv-pvr1.1:27.15	For one Sangha.
pli-tv-pvr1.1:27.16	“In which of the five ways of reciting the Monastic Code is it immersed and included?”
pli-tv-pvr1.1:27.17	In the introduction.
pli-tv-pvr1.1:27.18	“In which recitation is it included?”
pli-tv-pvr1.1:27.19	In the third recitation.
pli-tv-pvr1.1:27.20	“To which of the four kinds of failure does it belong?”
pli-tv-pvr1.1:27.21	Failure in morality.
pli-tv-pvr1.1:27.22	“To which of the seven classes of offenses does it belong?”
pli-tv-pvr1.1:27.23	The class of offenses entailing suspension.
pli-tv-pvr1.1:27.24	“Through how many of the six kinds of origins of offenses does it originate?”
pli-tv-pvr1.1:27.25	It originates in one way:
pli-tv-pvr1.1:27.26	from body and mind, not from speech.
pli-tv-pvr1.1:27.27	“To which of the four kinds of legal issues does it belong?”
pli-tv-pvr1.1:27.28	Legal issues arising from an offense.
pli-tv-pvr1.1:27.29	“Through how many of the seven principles for settling legal issues is it settled?”
pli-tv-pvr1.1:27.30	Through two of them:
pli-tv-pvr1.1:27.31	by resolution face-to-face and by acting according to what has been admitted.
pli-tv-pvr1.1:27.32	“What is the Monastic Law there? What is concerned with the Monastic Law there?”
pli-tv-pvr1.1:27.33	The rules are the Monastic Law. Their analysis is concerned with the Monastic Law.
pli-tv-pvr1.1:27.34	“What is the Monastic Code there? What is concerned with the Monastic Code there?”
pli-tv-pvr1.1:27.35	The rules are the Monastic Code. Their analysis is concerned with the Monastic Code.
pli-tv-pvr1.1:27.36	“What is failure?”
pli-tv-pvr1.1:27.37	Lack of restraint.
pli-tv-pvr1.1:27.38	“What is success?”
pli-tv-pvr1.1:27.39	Restraint.
pli-tv-pvr1.1:27.40	“What is the practice?”
pli-tv-pvr1.1:27.41	Thinking, “I will not do such a thing,” one undertakes to train in the training rules for life.
pli-tv-pvr1.1:27.42	“For how many reasons did the Buddha lay down the offense entailing suspension for emitting semen by means of effort?”
pli-tv-pvr1.1:27.43	He lay it down for the following ten reasons:
pli-tv-pvr1.1:27.44	for the well-being of the Sangha, for the comfort of the Sangha, for the restraint of bad people, for the ease of good monks, for the restraint of corruptions relating to the present life, for the restraint of corruptions relating to future lives, to give rise to confidence in those without it, to increase the confidence of those who have it, for the longevity of the true Teaching, and for supporting the training.
pli-tv-pvr1.1:27.45	“Who are those who train?”
pli-tv-pvr1.1:27.46	They are the trainees and the good ordinary people.
pli-tv-pvr1.1:27.47	“Who have done the training?”
pli-tv-pvr1.1:27.48	The perfected ones.
pli-tv-pvr1.1:27.49	“Established in what?”
pli-tv-pvr1.1:27.50	In fondness for the training.
pli-tv-pvr1.1:27.51	“Who master it?”
pli-tv-pvr1.1:27.52	Those who learn it.
pli-tv-pvr1.1:27.53	“Whose pronouncement was it?”
pli-tv-pvr1.1:27.54	It was the pronouncement of the Buddha, the Perfected One, the fully Awakened One.
pli-tv-pvr1.1:27.55	“Who handed it down?”
pli-tv-pvr1.1:27.56	The lineage:
pli-tv-pvr1.1:28.1	“Upāli and Dāsaka,
pli-tv-pvr1.1:28.2	Soṇaka and also Siggava;
pli-tv-pvr1.1:28.3	With Moggaliputta as the fifth—
pli-tv-pvr1.1:28.4	these were in India, the land named after the glorious rose apple.
pli-tv-pvr1.1:29.1	Then Mahinda, Iṭṭiya,
pli-tv-pvr1.1:29.2	Uttiya and also Sambala,
pli-tv-pvr1.1:29.3	And the wise one named Bhadda:
pli-tv-pvr1.1:30.1	These mighty beings of great wisdom,
pli-tv-pvr1.1:30.2	Came here from India,
pli-tv-pvr1.1:30.3	And they taught the Collection on Monastic Law
pli-tv-pvr1.1:30.4	in Sri Lanka,
pli-tv-pvr1.1:31.1	And the five Collections of Discourses,
pli-tv-pvr1.1:31.2	and the seven works of philosophy.
pli-tv-pvr1.1:31.3	Then Ariṭṭha the discerning,
pli-tv-pvr1.1:31.4	And the wise Tissadatta;
pli-tv-pvr1.1:32.1	The confident Kālasumana,
pli-tv-pvr1.1:32.2	The senior monk named Dīgha,
pli-tv-pvr1.1:32.3	And the wise Dīghasumana;
pli-tv-pvr1.1:33.1	Another Kālasumana,
pli-tv-pvr1.1:33.2	The senior monk Nāga and Buddharakkhita,
pli-tv-pvr1.1:33.3	The discerning senior monk Tissa,
pli-tv-pvr1.1:33.4	And the wise senior monk Deva;
pli-tv-pvr1.1:34.1	Another discerning Sumana,
pli-tv-pvr1.1:34.2	Confident in the Monastic Law,
pli-tv-pvr1.1:34.3	The learned Cūlanāga,
pli-tv-pvr1.1:34.4	Invincible, like an elephant,
pli-tv-pvr1.1:35.1	And the senior monk Dhammapālita;
pli-tv-pvr1.1:35.2	Rohaṇa, venerated as a saint,
pli-tv-pvr1.1:35.3	And his student Khema of great wisdom,
pli-tv-pvr1.1:35.4	A master of the three Collections,
pli-tv-pvr1.1:36.1	Like the king of the stars on the island,
pli-tv-pvr1.1:36.2	He outshone others in his wisdom;
pli-tv-pvr1.1:36.3	The discerning Upatissa,
pli-tv-pvr1.1:36.4	Phussadeva the great speaker,
pli-tv-pvr1.1:37.1	Another discerning Sumana,
pli-tv-pvr1.1:37.2	And the learned one named Puppha;
pli-tv-pvr1.1:37.3	Mahāsīva the great speaker,
pli-tv-pvr1.1:37.4	Skilled in the entire Collection,
pli-tv-pvr1.1:38.1	Another discerning Upāli,
pli-tv-pvr1.1:38.2	Confident in the Monastic Law,
pli-tv-pvr1.1:38.3	And Mahānāga of great wisdom,
pli-tv-pvr1.1:38.4	Skilled in the tradition of the true Teaching;
pli-tv-pvr1.1:39.1	Another discerning Abhaya,
pli-tv-pvr1.1:39.2	Skilled in the entire Collection,
pli-tv-pvr1.1:39.3	The discerning senior monk Tissa,
pli-tv-pvr1.1:39.4	Confident in the Monastic Law,
pli-tv-pvr1.1:40.1	And his student named Puppha,
pli-tv-pvr1.1:40.2	Of great wisdom and learning,
pli-tv-pvr1.1:40.3	Guarding Buddhism,
pli-tv-pvr1.1:40.4	He established himself in India;
pli-tv-pvr1.1:41.1	The discerning Cūlābhaya,
pli-tv-pvr1.1:41.2	Confident in the Monastic Law,
pli-tv-pvr1.1:41.3	And the discerning senior monk Tissa,
pli-tv-pvr1.1:41.4	Skilled in the tradition of the true Teaching;
pli-tv-pvr1.1:42.1	The discerning Cūladeva,
pli-tv-pvr1.1:42.2	Confident in the Monastic Law,
pli-tv-pvr1.1:42.3	And the discerning senior monk Siva,
pli-tv-pvr1.1:42.4	Skilled in the entire Monastic Law—
pli-tv-pvr1.1:43.1	These great beings of great wisdom,
pli-tv-pvr1.1:43.2	Knowers of the Monastic Law and skilled in the path;
pli-tv-pvr1.1:43.3	Proclaimed the Collection of Monastic Law
pli-tv-pvr1.1:43.4	On the island of Sri Lanka.”
pli-tv-pvr1.1:44.1	“The offense entailing suspension for making physical contact with a woman that was laid down by the Buddha who knows and sees, the Perfected One, the fully Awakened One—where was it laid down?”
pli-tv-pvr1.1:44.2	At Sāvatthī.
pli-tv-pvr1.1:44.3	“Whom is it about?”
pli-tv-pvr1.1:44.4	Venerable Udāyī.
pli-tv-pvr1.1:44.5	“What is it about?”
pli-tv-pvr1.1:44.6	Udāyī making physical contact with a woman.
pli-tv-pvr1.1:44.7	There is one rule.
pli-tv-pvr1.1:44.8	Of the six kinds of origins of offenses, it originates in one way:
pli-tv-pvr1.1:44.9	from body and mind, not from speech. …
pli-tv-pvr1.1:45.1	“The offense entailing suspension for speaking indecently to a woman—where was it laid down?”
pli-tv-pvr1.1:45.2	At Sāvatthī.
pli-tv-pvr1.1:45.3	“Whom is it about?”
pli-tv-pvr1.1:45.4	Venerable Udāyī.
pli-tv-pvr1.1:45.5	“What is it about?”
pli-tv-pvr1.1:45.6	Udāyī speaking indecently to a woman.
pli-tv-pvr1.1:45.7	There is one rule.
pli-tv-pvr1.1:45.8	Of the six kinds of origins of offenses, it originates in three ways:
pli-tv-pvr1.1:45.9	from body and mind, not from speech; or
pli-tv-pvr1.1:45.10	from speech and mind, not from body; or
pli-tv-pvr1.1:45.11	from body, speech, and mind. …
pli-tv-pvr1.1:46.1	“The offense entailing suspension for encouraging a woman to satisfy one’s own desires—where was it laid down?”
pli-tv-pvr1.1:46.2	At Sāvatthī.
pli-tv-pvr1.1:46.3	“Whom is it about?”
pli-tv-pvr1.1:46.4	Venerable Udāyī.
pli-tv-pvr1.1:46.5	“What is it about?”
pli-tv-pvr1.1:46.6	Udāyī encouraging a woman to satisfy his own desires.
pli-tv-pvr1.1:46.7	There is one rule.
pli-tv-pvr1.1:46.8	Of the six kinds of origins of offenses, it originates in three ways:
pli-tv-pvr1.1:46.9	from body and mind, not from speech; or
pli-tv-pvr1.1:46.10	from speech and mind, not from body; or
pli-tv-pvr1.1:46.11	from body, speech, and mind. …
pli-tv-pvr1.1:47.1	“The offense entailing suspension for acting as a matchmaker—where was it laid down?”
pli-tv-pvr1.1:47.2	At Sāvatthī.
pli-tv-pvr1.1:47.3	“Whom is it about?”
pli-tv-pvr1.1:47.4	Venerable Udāyī.
pli-tv-pvr1.1:47.5	“What is it about?”
pli-tv-pvr1.1:47.6	Udāyī acting as a matchmaker.
pli-tv-pvr1.1:47.7	There is one rule. There is one addition to the rule.
pli-tv-pvr1.1:47.8	Of the six kinds of origins of offenses, it originates in six ways:
pli-tv-pvr1.1:47.9	from body, not from speech or mind; or
pli-tv-pvr1.1:47.10	from speech, not from body or mind; or
pli-tv-pvr1.1:47.11	from body and speech, not from mind; or
pli-tv-pvr1.1:47.12	from body and mind, not from speech; or
pli-tv-pvr1.1:47.13	from speech and mind, not from body; or
pli-tv-pvr1.1:47.14	from body, speech, and mind. …
pli-tv-pvr1.1:48.1	“The offense entailing suspension for having a hut built by means of begging—where was it laid down?”
pli-tv-pvr1.1:48.2	At Āḷavī.
pli-tv-pvr1.1:48.3	“Whom is it about?”
pli-tv-pvr1.1:48.4	The monks of Āḷavī.
pli-tv-pvr1.1:48.5	“What is it about?”
pli-tv-pvr1.1:48.6	Those monks having huts made by means of begging.
pli-tv-pvr1.1:48.7	There is one rule.
pli-tv-pvr1.1:48.8	Of the six kinds of origins of offenses, it originates in six ways: …
pli-tv-pvr1.1:49.1	“The offense entailing suspension for having a large dwelling built—where was it laid down?”
pli-tv-pvr1.1:49.2	At Kosambī.
pli-tv-pvr1.1:49.3	“Whom is it about?”
pli-tv-pvr1.1:49.4	Venerable Channa.
pli-tv-pvr1.1:49.5	“What is it about?”
pli-tv-pvr1.1:49.6	Channa having a tree that served as a shrine felled to clear a site for a dwelling.
pli-tv-pvr1.1:49.7	There is one rule.
pli-tv-pvr1.1:49.8	Of the six kinds of origins of offenses, it originates in six ways: …
pli-tv-pvr1.1:50.1	“The offense entailing suspension for groundlessly charging a monk with an offense entailing expulsion—where was it laid down?”
pli-tv-pvr1.1:50.2	At Rājagaha.
pli-tv-pvr1.1:50.3	“Whom is it about?”
pli-tv-pvr1.1:50.4	The monks Mettiya and Bhūmajaka.
pli-tv-pvr1.1:50.5	“What is it about?”
pli-tv-pvr1.1:50.6	Those monks groundlessly charging Venerable Dabba the Mallian with an offense entailing expulsion.
pli-tv-pvr1.1:50.7	There is one rule.
pli-tv-pvr1.1:50.8	Of the six kinds of origins of offenses, it originates in three ways: …
pli-tv-pvr1.1:51.1	“The offense entailing suspension for charging a monk with an offense entailing expulsion, using an unrelated legal issue as a pretext—where was it laid down?”
pli-tv-pvr1.1:51.2	At Rājagaha.
pli-tv-pvr1.1:51.3	“Whom is it about?”
pli-tv-pvr1.1:51.4	The monks Mettiya and Bhūmajaka.
pli-tv-pvr1.1:51.5	“What is it about?”
pli-tv-pvr1.1:51.6	Those monks charging Venerable Dabba the Mallian with an offense entailing expulsion, using an unrelated legal issue as a pretext.
pli-tv-pvr1.1:51.7	There is one rule.
pli-tv-pvr1.1:51.8	Of the six kinds of origins of offenses, it originates in three ways: …
pli-tv-pvr1.1:52.1	“The offense entailing suspension for a monk who does not stop pursuing schism in the Sangha when pressed up to three times—where was it laid down?”
pli-tv-pvr1.1:52.2	At Rājagaha.
pli-tv-pvr1.1:52.3	“Whom is it about?”
pli-tv-pvr1.1:52.4	Devadatta.
pli-tv-pvr1.1:52.5	“What is it about?”
pli-tv-pvr1.1:52.6	Devadatta pursuing schism in a united Sangha.
pli-tv-pvr1.1:52.7	There is one rule.
pli-tv-pvr1.1:52.8	Of the six kinds of origins of offenses, it originates in one way:
pli-tv-pvr1.1:52.9	from body, speech, and mind. …
pli-tv-pvr1.1:53.1	“The offense entailing suspension for monks who do not stop siding with one who is pursuing schism in the Sangha when pressed up to three times—where was it laid down?”
