segment_id	segment_text
pli-tv-bu-vb-ay1:2.2.7	Sā ce evaṁ vadeyya—
pli-tv-bu-vb-ay1:2.2.8	“ayyo mayā diṭṭho nisinno mātugāmassa methunaṁ dhammaṁ paṭisevanto”ti,
pli-tv-bu-vb-ay1:2.2.9	so ce evaṁ vadeyya—
pli-tv-bu-vb-ay1:2.2.10	“saccāhaṁ nisinno, no ca kho methunaṁ dhammaṁ paṭisevin”ti,
pli-tv-bu-vb-ay1:2.2.11	nisajjāya kāretabbo.
pli-tv-bu-vb-ay1:2.2.12	Sā ce evaṁ vadeyya—
pli-tv-bu-vb-ay1:2.2.13	“ayyo mayā diṭṭho nisinno mātugāmassa methunaṁ dhammaṁ paṭisevanto”ti,
pli-tv-bu-vb-ay1:2.2.14	so ce evaṁ vadeyya—
pli-tv-bu-vb-ay1:2.2.15	“nāhaṁ nisinno, api ca kho nipanno”ti,
pli-tv-bu-vb-ay1:2.2.16	nipajjāya kāretabbo.
pli-tv-bu-vb-ay1:2.2.17	Sā ce evaṁ vadeyya—
pli-tv-bu-vb-ay1:2.2.18	“ayyo mayā diṭṭho nisinno mātugāmassa methunaṁ dhammaṁ paṭisevanto”ti,
pli-tv-bu-vb-ay1:2.2.19	so ce evaṁ vadeyya—
pli-tv-bu-vb-ay1:2.2.20	“nāhaṁ nisinno, api ca kho ṭhito”ti,
pli-tv-bu-vb-ay1:2.2.21	na kāretabbo.
pli-tv-bu-vb-ay1:2.2.22	Sā ce evaṁ vadeyya—
pli-tv-bu-vb-ay1:2.2.23	“ayyo mayā diṭṭho nipanno mātugāmassa methunaṁ dhammaṁ paṭisevanto”ti,
pli-tv-bu-vb-ay1:2.2.24	so ca taṁ paṭijānāti, āpattiyā kāretabbo.
pli-tv-bu-vb-ay1:2.2.25	Sā ce evaṁ vadeyya—
pli-tv-bu-vb-ay1:2.2.26	“ayyo mayā diṭṭho nipanno mātugāmassa methunaṁ dhammaṁ paṭisevanto”ti,
pli-tv-bu-vb-ay1:2.2.27	so ce evaṁ vadeyya—
pli-tv-bu-vb-ay1:2.2.28	“saccāhaṁ nipanno, no ca kho methunaṁ dhammaṁ paṭisevin”ti,
pli-tv-bu-vb-ay1:2.2.29	nipajjāya kāretabbo.
pli-tv-bu-vb-ay1:2.2.30	Sā ce evaṁ vadeyya—
pli-tv-bu-vb-ay1:2.2.31	“ayyo mayā diṭṭho nipanno mātugāmassa methunaṁ dhammaṁ paṭisevanto”ti,
pli-tv-bu-vb-ay1:2.2.32	so ce evaṁ vadeyya—
pli-tv-bu-vb-ay1:2.2.33	“nāhaṁ nipanno, api ca kho nisinno”ti,
pli-tv-bu-vb-ay1:2.2.34	nisajjāya kāretabbo.
pli-tv-bu-vb-ay1:2.2.35	Sā ce evaṁ vadeyya—
pli-tv-bu-vb-ay1:2.2.36	“ayyo mayā diṭṭho nipanno mātugāmassa methunaṁ dhammaṁ paṭisevanto”ti,
pli-tv-bu-vb-ay1:2.2.37	so ce evaṁ vadeyya—
pli-tv-bu-vb-ay1:2.2.38	“nāhaṁ nipanno, api ca kho ṭhito”ti,
pli-tv-bu-vb-ay1:2.2.39	na kāretabbo.
pli-tv-bu-vb-ay1:2.2.40	Sā ce evaṁ vadeyya—
pli-tv-bu-vb-ay1:2.2.41	“ayyo mayā diṭṭho nisinno mātugāmena saddhiṁ kāyasaṁsaggaṁ samāpajjanto”ti,
pli-tv-bu-vb-ay1:2.2.42	so ca taṁ paṭijānāti, āpattiyā kāretabbo …pe…
pli-tv-bu-vb-ay1:2.2.43	“saccāhaṁ nisinno no ca kho kāyasaṁsaggaṁ samāpajjin”ti,
pli-tv-bu-vb-ay1:2.2.44	nisajjāya kāretabbo …pe…
pli-tv-bu-vb-ay1:2.2.45	“nāhaṁ nisinno, api ca kho nipanno”ti,
pli-tv-bu-vb-ay1:2.2.46	nipajjāya kāretabbo …pe…
pli-tv-bu-vb-ay1:2.2.47	“nāhaṁ nisinno, api ca kho ṭhito”ti,
pli-tv-bu-vb-ay1:2.2.48	na kāretabbo.
pli-tv-bu-vb-ay1:2.2.49	Sā ce evaṁ vadeyya—
pli-tv-bu-vb-ay1:2.2.50	“ayyo mayā diṭṭho nipanno mātugāmena saddhiṁ kāyasaṁsaggaṁ samāpajjanto”ti,
pli-tv-bu-vb-ay1:2.2.51	so ca taṁ paṭijānāti, āpattiyā kāretabbo …pe…
pli-tv-bu-vb-ay1:2.2.52	“saccāhaṁ nipanno, no ca kho kāyasaṁsaggaṁ samāpajjin”ti,
pli-tv-bu-vb-ay1:2.2.53	nipajjāya kāretabbo …pe…
pli-tv-bu-vb-ay1:2.2.54	“nāhaṁ nipanno, api ca kho nisinno”ti,
pli-tv-bu-vb-ay1:2.2.55	nisajjāya kāretabbo …pe…
pli-tv-bu-vb-ay1:2.2.56	“nāhaṁ nipanno, api ca kho ṭhito”ti,
pli-tv-bu-vb-ay1:2.2.57	na kāretabbo.
pli-tv-bu-vb-ay1:2.2.58	Sā ce evaṁ vadeyya—
pli-tv-bu-vb-ay1:2.2.59	“ayyo mayā diṭṭho mātugāmena saddhiṁ eko ekāya raho paṭicchanne āsane alaṅkammaniye nisinno”ti,
pli-tv-bu-vb-ay1:2.2.60	so ca taṁ paṭijānāti, nisajjāya kāretabbo …pe…
pli-tv-bu-vb-ay1:2.2.61	“nāhaṁ nisinno, api ca kho nipanno”ti,
pli-tv-bu-vb-ay1:2.2.62	nipajjāya kāretabbo …pe…
pli-tv-bu-vb-ay1:2.2.63	“nāhaṁ nisinno, api ca kho ṭhito”ti,
pli-tv-bu-vb-ay1:2.2.64	na kāretabbo.
pli-tv-bu-vb-ay1:2.2.65	Sā ce evaṁ vadeyya—
pli-tv-bu-vb-ay1:2.2.66	“ayyo mayā diṭṭho mātugāmena saddhiṁ eko ekāya raho paṭicchanne āsane alaṅkammaniye nipanno”ti,
pli-tv-bu-vb-ay1:2.2.67	so ca taṁ paṭijānāti, nipajjāya kāretabbo …pe…
pli-tv-bu-vb-ay1:2.2.68	“nāhaṁ nipanno, api ca kho nisinno”ti,
pli-tv-bu-vb-ay1:2.2.69	nisajjāya kāretabbo …pe…
pli-tv-bu-vb-ay1:2.2.70	“nāhaṁ nipanno, api ca kho ṭhito”ti,
pli-tv-bu-vb-ay1:2.2.71	na kāretabbo.
pli-tv-bu-vb-ay1:2.2.72	Aniyatoti
pli-tv-bu-vb-ay1:2.2.73	na niyato, pārājikaṁ vā saṅghādiseso vā pācittiyaṁ vā.
pli-tv-bu-vb-ay1:3.1	Gamanaṁ paṭijānāti, nisajjaṁ paṭijānāti, āpattiṁ paṭijānāti, āpattiyā kāretabbo.
pli-tv-bu-vb-ay1:3.2	Gamanaṁ paṭijānāti, nisajjaṁ na paṭijānāti, āpattiṁ paṭijānāti, āpattiyā kāretabbo.
pli-tv-bu-vb-ay1:3.3	Gamanaṁ paṭijānāti, nisajjaṁ paṭijānāti, āpattiṁ na paṭijānāti, nisajjāya kāretabbo.
pli-tv-bu-vb-ay1:3.4	Gamanaṁ paṭijānāti, nisajjaṁ na paṭijānāti, āpattiṁ na paṭijānāti, na kāretabbo.
pli-tv-bu-vb-ay1:3.5	Gamanaṁ na paṭijānāti, nisajjaṁ paṭijānāti, āpattiṁ paṭijānāti, āpattiyā kāretabbo.
pli-tv-bu-vb-ay1:3.6	Gamanaṁ na paṭijānāti, nisajjaṁ na paṭijānāti, āpattiṁ paṭijānāti, āpattiyā kāretabbo.
pli-tv-bu-vb-ay1:3.7	Gamanaṁ na paṭijānāti, nisajjaṁ paṭijānāti, āpattiṁ na paṭijānāti, nisajjāya kāretabbo.
pli-tv-bu-vb-ay1:3.8	Gamanaṁ na paṭijānāti, nisajjaṁ na paṭijānāti, āpattiṁ na paṭijānāti, na kāretabboti.
pli-tv-bu-vb-ay1:3.9	Paṭhamo aniyato niṭṭhito.
pli-tv-bu-vb-ay2:0.1	Theravāda Vinaya
pli-tv-bu-vb-ay2:0.2	Mahāvibhaṅga
pli-tv-bu-vb-ay2:0.3	Aniyatakaṇḍa
pli-tv-bu-vb-ay2:0.4	2. Dutiyaaniyatasikkhāpada
pli-tv-bu-vb-ay2:1.1	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.
pli-tv-bu-vb-ay2:1.2	Tena kho pana samayena āyasmā udāyī—“bhagavatā paṭikkhittaṁ mātugāmena saddhiṁ eko ekāya raho paṭicchanne āsane alaṅkammaniye nisajjaṁ kappetun”ti tassāyeva kumārikāya saddhiṁ eko ekāya raho nisajjaṁ kappesi kālayuttaṁ samullapanto kālayuttaṁ dhammaṁ bhaṇanto.
pli-tv-bu-vb-ay2:1.3	Dutiyampi kho visākhā migāramātā nimantitā taṁ kulaṁ agamāsi.
pli-tv-bu-vb-ay2:1.4	Addasā kho visākhā migāramātā āyasmantaṁ udāyiṁ tassāyeva kumārikāya saddhiṁ ekaṁ ekāya raho nisinnaṁ.
pli-tv-bu-vb-ay2:1.5	Disvāna āyasmantaṁ udāyiṁ etadavoca—
pli-tv-bu-vb-ay2:1.6	“idaṁ, bhante, nacchannaṁ nappatirūpaṁ yaṁ ayyo mātugāmena saddhiṁ eko ekāya raho nisajjaṁ kappeti.
pli-tv-bu-vb-ay2:1.7	Kiñcāpi, bhante, ayyo anatthiko tena dhammena, api ca dussaddhāpayā appasannā manussā”ti.
pli-tv-bu-vb-ay2:1.8	Evampi kho āyasmā udāyī visākhāya migāramātuyā vuccamāno nādiyi.
pli-tv-bu-vb-ay2:1.9	Atha kho visākhā migāramātā nikkhamitvā bhikkhūnaṁ etamatthaṁ ārocesi.
pli-tv-bu-vb-ay2:1.10	Ye te bhikkhū appicchā …pe… te ujjhāyanti khiyyanti vipācenti—
pli-tv-bu-vb-ay2:1.11	“kathañhi nāma āyasmā udāyī mātugāmena saddhiṁ eko ekāya raho nisajjaṁ kappessatī”ti.
pli-tv-bu-vb-ay2:1.12	Atha kho te bhikkhū āyasmantaṁ udāyiṁ anekapariyāyena vigarahitvā bhagavato etamatthaṁ ārocesuṁ …pe…
pli-tv-bu-vb-ay2:1.13	“saccaṁ kira tvaṁ, udāyi, mātugāmena saddhiṁ eko ekāya raho nisajjaṁ kappesī”ti?
pli-tv-bu-vb-ay2:1.14	“Saccaṁ, bhagavā”ti.
pli-tv-bu-vb-ay2:1.15	Vigarahi buddho bhagavā …pe…
pli-tv-bu-vb-ay2:1.16	kathañhi nāma tvaṁ, moghapurisa, mātugāmena saddhiṁ eko ekāya raho nisajjaṁ kappessasi.
pli-tv-bu-vb-ay2:1.17	Netaṁ, moghapurisa, appasannānaṁ vā pasādāya …pe…
pli-tv-bu-vb-ay2:1.18	evañca pana, bhikkhave, imaṁ sikkhāpadaṁ uddiseyyātha—
pli-tv-bu-vb-ay2:1.19.1	“Na heva kho pana paṭicchannaṁ āsanaṁ hoti nālaṅkammaniyaṁ, alañca kho hoti mātugāmaṁ duṭṭhullāhi vācāhi obhāsituṁ.
pli-tv-bu-vb-ay2:1.20	Yo pana bhikkhu tathārūpe āsane mātugāmena saddhiṁ eko ekāya raho nisajjaṁ kappeyya, tamenaṁ saddheyyavacasā upāsikā disvā
pli-tv-bu-vb-ay2:1.21	dvinnaṁ dhammānaṁ aññatarena vadeyya—saṅghādisesena vā pācittiyena vā.
pli-tv-bu-vb-ay2:1.22	Nisajjaṁ bhikkhu paṭijānamāno dvinnaṁ dhammānaṁ aññatarena kāretabbo— saṅghādisesena vā pācittiyena vā.
pli-tv-bu-vb-ay2:1.23	Yena vā sā saddheyyavacasā upāsikā vadeyya tena so bhikkhu kāretabbo.
pli-tv-bu-vb-ay2:1.24	Ayampi dhammo aniyato”ti.
pli-tv-bu-vb-ay2:2.1.1	Na heva kho pana paṭicchannaṁ āsanaṁ hotīti
pli-tv-bu-vb-ay2:2.1.2	appaṭicchannaṁ hoti kuṭṭena vā kavāṭena vā kilañjena vā sāṇipākārena vā rukkhena vā thambhena vā kotthaḷiyā vā yena kenaci appaṭicchannaṁ hoti.
pli-tv-bu-vb-ay2:2.1.3	Nālaṅkammaniyanti
pli-tv-bu-vb-ay2:2.1.4	na sakkā hoti methunaṁ dhammaṁ paṭisevituṁ.
pli-tv-bu-vb-ay2:2.1.5	Alañca kho hoti mātugāmaṁ duṭṭhullāhi vācāhi obhāsitunti
pli-tv-bu-vb-ay2:2.1.6	sakkā hoti mātugāmaṁ duṭṭhullāhi vācāhi obhāsituṁ.
pli-tv-bu-vb-ay2:2.1.7	Yo panāti
pli-tv-bu-vb-ay2:2.1.8	yo yādiso …pe…
pli-tv-bu-vb-ay2:2.1.9	bhikkhūti
pli-tv-bu-vb-ay2:2.1.10	…pe… ayaṁ imasmiṁ atthe adhippeto bhikkhūti.
pli-tv-bu-vb-ay2:2.1.11	Tathārūpe āsaneti
pli-tv-bu-vb-ay2:2.1.12	evarūpe āsane.
pli-tv-bu-vb-ay2:2.1.13	Mātugāmo nāma
pli-tv-bu-vb-ay2:2.1.14	manussitthī, na yakkhī na petī na tiracchānagatā, viññū paṭibalā subhāsitadubbhāsitaṁ duṭṭhullāduṭṭhullaṁ ājānituṁ.
pli-tv-bu-vb-ay2:2.1.15	Saddhinti
pli-tv-bu-vb-ay2:2.1.16	ekato.
pli-tv-bu-vb-ay2:2.1.17	Eko ekāyāti
pli-tv-bu-vb-ay2:2.1.18	bhikkhu ceva hoti mātugāmo ca.
pli-tv-bu-vb-ay2:2.1.19	Raho nāma
pli-tv-bu-vb-ay2:2.1.20	cakkhussa raho, sotassa raho.
pli-tv-bu-vb-ay2:2.1.21	Cakkhussa raho nāma
pli-tv-bu-vb-ay2:2.1.22	na sakkā hoti akkhiṁ vā nikhaṇīyamāne bhamukaṁ vā ukkhipīyamāne sīsaṁ vā ukkhipīyamāne passituṁ.
pli-tv-bu-vb-ay2:2.1.23	Sotassa raho nāma
pli-tv-bu-vb-ay2:2.1.24	na sakkā hoti pakatikathā sotuṁ.
pli-tv-bu-vb-ay2:2.1.25	Nisajjaṁ kappeyyāti
pli-tv-bu-vb-ay2:2.1.26	mātugāme nisinne bhikkhu upanisinno vā hoti upanipanno vā.
pli-tv-bu-vb-ay2:2.1.27	Bhikkhu nisinne mātugāmo upanisinno vā hoti upanipanno vā.
pli-tv-bu-vb-ay2:2.1.28	Ubho vā nisinnā honti ubho vā nipannā.
pli-tv-bu-vb-ay2:2.1.29	Saddheyyavacasā nāma
pli-tv-bu-vb-ay2:2.1.30	āgataphalā abhisametāvinī viññātasāsanā.
pli-tv-bu-vb-ay2:2.1.31	Upāsikā nāma
pli-tv-bu-vb-ay2:2.1.32	buddhaṁ saraṇaṁ gatā, dhammaṁ saraṇaṁ gatā, saṅghaṁ saraṇaṁ gatā.
pli-tv-bu-vb-ay2:2.1.33	Disvāti
pli-tv-bu-vb-ay2:2.1.34	passitvā.
pli-tv-bu-vb-ay2:2.2.1	Dvinnaṁ dhammānaṁ aññatarena vadeyya saṅghādisesena vā pācittiyena vā.
pli-tv-bu-vb-ay2:2.2.2	Nisajjaṁ bhikkhu paṭijānamāno dvinnaṁ dhammānaṁ aññatarena kāretabbo— saṅghādisesena vā pācittiyena vā.
pli-tv-bu-vb-ay2:2.2.3	Yena vā sā saddheyyavacasā upāsikā vadeyya, tena so bhikkhu kāretabbo.
pli-tv-bu-vb-ay2:2.2.4	Sā ce evaṁ vadeyya—
pli-tv-bu-vb-ay2:2.2.5	“ayyo mayā diṭṭho nisinno mātugāmena saddhiṁ kāyasaṁsaggaṁ samāpajjanto”ti,
pli-tv-bu-vb-ay2:2.2.6	so ca taṁ paṭijānāti, āpattiyā kāretabbo.
pli-tv-bu-vb-ay2:2.2.7	Sā ce evaṁ vadeyya—
pli-tv-bu-vb-ay2:2.2.8	“ayyo mayā diṭṭho nisinno mātugāmena saddhiṁ kāyasaṁsaggaṁ samāpajjanto”ti,
pli-tv-bu-vb-ay2:2.2.9	so ce evaṁ vadeyya—
