segment_id	segment_text
an1.6:1.1	“Nāhaṁ, bhikkhave, aññaṁ ekarūpampi samanupassāmi yaṁ evaṁ itthiyā cittaṁ pariyādāya tiṭṭhati yathayidaṁ, bhikkhave, purisarūpaṁ.
an1.6:1.2	Purisarūpaṁ, bhikkhave, itthiyā cittaṁ pariyādāya tiṭṭhatī”ti.
an1.6:1.3	Chaṭṭhaṁ.
an1.7:1.0	7
an1.7:1.1	“Nāhaṁ, bhikkhave, aññaṁ ekasaddampi samanupassāmi yaṁ evaṁ itthiyā cittaṁ pariyādāya tiṭṭhati yathayidaṁ, bhikkhave, purisasaddo.
an1.7:1.2	Purisasaddo, bhikkhave, itthiyā cittaṁ pariyādāya tiṭṭhatī”ti.
an1.7:1.3	Sattamaṁ.
an1.8:1.0	8
an1.8:1.1	“Nāhaṁ, bhikkhave, aññaṁ ekagandhampi samanupassāmi yaṁ evaṁ itthiyā cittaṁ pariyādāya tiṭṭhati yathayidaṁ, bhikkhave, purisagandho.
an1.8:1.2	Purisagandho, bhikkhave, itthiyā cittaṁ pariyādāya tiṭṭhatī”ti.
an1.8:1.3	Aṭṭhamaṁ.
an1.9:1.0	9
an1.9:1.1	“Nāhaṁ, bhikkhave, aññaṁ ekarasampi samanupassāmi yaṁ evaṁ itthiyā cittaṁ pariyādāya tiṭṭhati yathayidaṁ, bhikkhave, purisaraso.
an1.9:1.2	Purisaraso, bhikkhave, itthiyā cittaṁ pariyādāya tiṭṭhatī”ti.
an1.9:1.3	Navamaṁ.
an1.10:1.0	10
an1.10:1.1	“Nāhaṁ, bhikkhave, aññaṁ ekaphoṭṭhabbampi samanupassāmi yaṁ evaṁ itthiyā cittaṁ pariyādāya tiṭṭhati yathayidaṁ, bhikkhave, purisaphoṭṭhabbo.
an1.10:1.2	Purisaphoṭṭhabbo, bhikkhave, itthiyā cittaṁ pariyādāya tiṭṭhatī”ti.
an1.10:1.3	Dasamaṁ.
an1.10:1.4	Rūpādivaggo paṭhamo.
an1.11:0.1	Aṅguttara Nikāya 1
an1.11:0.2	2. Nīvaraṇappahānavagga
an1.11:0.3	11–20
an1.11:1.0	11
an1.11:1.1	“Nāhaṁ, bhikkhave, aññaṁ ekadhammampi samanupassāmi yena anuppanno vā kāmacchando uppajjati uppanno vā kāmacchando bhiyyobhāvāya vepullāya saṁvattati yathayidaṁ, bhikkhave, subhanimittaṁ.
an1.11:1.2	Subhanimittaṁ, bhikkhave, ayoniso manasi karoto anuppanno ceva kāmacchando uppajjati uppanno ca kāmacchando bhiyyobhāvāya vepullāya saṁvattatī”ti.
an1.11:1.3	Paṭhamaṁ.
an1.12:1.0	12
an1.12:1.1	“Nāhaṁ, bhikkhave, aññaṁ ekadhammampi samanupassāmi yena anuppanno vā byāpādo uppajjati uppanno vā byāpādo bhiyyobhāvāya vepullāya saṁvattati yathayidaṁ, bhikkhave, paṭighanimittaṁ.
an1.12:1.2	Paṭighanimittaṁ, bhikkhave, ayoniso manasi karoto anuppanno ceva byāpādo uppajjati uppanno ca byāpādo bhiyyobhāvāya vepullāya saṁvattatī”ti.
an1.12:1.3	Dutiyaṁ.
an1.13:1.0	13
an1.13:1.1	“Nāhaṁ, bhikkhave, aññaṁ ekadhammampi samanupassāmi yena anuppannaṁ vā thinamiddhaṁ uppajjati uppannaṁ vā thinamiddhaṁ bhiyyobhāvāya vepullāya saṁvattati yathayidaṁ, bhikkhave, arati tandī vijambhitā bhattasammado cetaso ca līnattaṁ.
an1.13:1.2	Līnacittassa, bhikkhave, anuppannañceva thinamiddhaṁ uppajjati uppannañca thinamiddhaṁ bhiyyobhāvāya vepullāya saṁvattatī”ti.
an1.13:1.3	Tatiyaṁ.
an1.14:1.0	14
an1.14:1.1	“Nāhaṁ, bhikkhave, aññaṁ ekadhammampi samanupassāmi yena anuppannaṁ vā uddhaccakukkuccaṁ uppajjati uppannaṁ vā uddhaccakukkuccaṁ bhiyyobhāvāya vepullāya saṁvattati yathayidaṁ, bhikkhave, cetaso avūpasamo.
an1.14:1.2	Avūpasantacittassa, bhikkhave, anuppannañceva uddhaccakukkuccaṁ uppajjati uppannañca uddhaccakukkuccaṁ bhiyyobhāvāya vepullāya saṁvattatī”ti.
an1.14:1.3	Catutthaṁ.
an1.15:1.0	15
an1.15:1.1	“Nāhaṁ, bhikkhave, aññaṁ ekadhammampi samanupassāmi yena anuppannā vā vicikicchā uppajjati uppannā vā vicikicchā bhiyyobhāvāya vepullāya saṁvattati yathayidaṁ, bhikkhave, ayonisomanasikāro.
an1.15:1.2	Ayoniso, bhikkhave, manasi karoto anuppannā ceva vicikicchā uppajjati uppannā ca vicikicchā bhiyyobhāvāya vepullāya saṁvattatī”ti.
an1.15:1.3	Pañcamaṁ.
an1.16:1.0	16
an1.16:1.1	“Nāhaṁ, bhikkhave, aññaṁ ekadhammampi samanupassāmi yena anuppanno vā kāmacchando nuppajjati uppanno vā kāmacchando pahīyati yathayidaṁ, bhikkhave, asubhanimittaṁ.
an1.16:1.2	Asubhanimittaṁ, bhikkhave, yoniso manasi karoto anuppanno ceva kāmacchando nuppajjati uppanno ca kāmacchando pahīyatī”ti.
an1.16:1.3	Chaṭṭhaṁ.
an1.17:1.0	17
an1.17:1.1	“Nāhaṁ, bhikkhave, aññaṁ ekadhammampi samanupassāmi yena anuppanno vā byāpādo nuppajjati uppanno vā byāpādo pahīyati yathayidaṁ, bhikkhave, mettā cetovimutti.
an1.17:1.2	Mettaṁ, bhikkhave, cetovimuttiṁ yoniso manasi karoto anuppanno ceva byāpādo nuppajjati uppanno ca byāpādo pahīyatī”ti.
an1.17:1.3	Sattamaṁ.
an1.18:1.0	18
an1.18:1.1	“Nāhaṁ, bhikkhave, aññaṁ ekadhammampi samanupassāmi yena anuppannaṁ vā thinamiddhaṁ nuppajjati uppannaṁ vā thinamiddhaṁ pahīyati yathayidaṁ, bhikkhave, ārambhadhātu nikkamadhātu parakkamadhātu.
an1.18:1.2	Āraddhavīriyassa, bhikkhave, anuppannañceva thinamiddhaṁ nuppajjati uppannañca thinamiddhaṁ pahīyatī”ti.
an1.18:1.3	Aṭṭhamaṁ.
an1.19:1.0	19
an1.19:1.1	“Nāhaṁ, bhikkhave, aññaṁ ekadhammampi samanupassāmi yena anuppannaṁ vā uddhaccakukkuccaṁ nuppajjati uppannaṁ vā uddhaccakukkuccaṁ pahīyati yathayidaṁ, bhikkhave, cetaso vūpasamo.
an1.19:1.2	Vūpasantacittassa, bhikkhave, anuppannañceva uddhaccakukkuccaṁ nuppajjati uppannañca uddhaccakukkuccaṁ pahīyatī”ti.
an1.19:1.3	Navamaṁ.
an1.20:1.0	20
an1.20:1.1	“Nāhaṁ, bhikkhave, aññaṁ ekadhammampi samanupassāmi yena anuppannā vā vicikicchā nuppajjati uppannā vā vicikicchā pahīyati yathayidaṁ, bhikkhave, yonisomanasikāro.
an1.20:1.2	Yoniso, bhikkhave, manasi karoto anuppannā ceva vicikicchā nuppajjati uppannā ca vicikicchā pahīyatī”ti.
an1.20:1.3	Dasamaṁ.
an1.20:1.4	Nīvaraṇappahānavaggo dutiyo.
an1.21:0.1	Aṅguttara Nikāya 1
an1.21:0.2	3. Akammaniyavagga
an1.21:0.3	21–30
an1.21:1.0	21
an1.21:1.1	“Nāhaṁ, bhikkhave, aññaṁ ekadhammampi samanupassāmi yaṁ evaṁ abhāvitaṁ akammaniyaṁ hoti yathayidaṁ, bhikkhave, cittaṁ.
an1.21:1.2	Cittaṁ, bhikkhave, abhāvitaṁ akammaniyaṁ hotī”ti.
an1.21:1.3	Paṭhamaṁ.
an1.22:1.0	22
an1.22:1.1	“Nāhaṁ, bhikkhave, aññaṁ ekadhammampi samanupassāmi yaṁ evaṁ bhāvitaṁ kammaniyaṁ hoti yathayidaṁ, bhikkhave, cittaṁ.
an1.22:1.2	Cittaṁ, bhikkhave, bhāvitaṁ kammaniyaṁ hotī”ti.
an1.22:1.3	Dutiyaṁ.
an1.23:1.0	23
an1.23:1.1	“Nāhaṁ, bhikkhave, aññaṁ ekadhammampi samanupassāmi yaṁ evaṁ abhāvitaṁ mahato anatthāya saṁvattati yathayidaṁ, bhikkhave, cittaṁ.
an1.23:1.2	Cittaṁ, bhikkhave, abhāvitaṁ mahato anatthāya saṁvattatī”ti.
an1.23:1.3	Tatiyaṁ.
an1.24:1.0	24
an1.24:1.1	“Nāhaṁ, bhikkhave, aññaṁ ekadhammampi samanupassāmi yaṁ evaṁ bhāvitaṁ mahato atthāya saṁvattati yathayidaṁ, bhikkhave, cittaṁ.
an1.24:1.2	Cittaṁ, bhikkhave, bhāvitaṁ mahato atthāya saṁvattatī”ti.
an1.24:1.3	Catutthaṁ.
an1.25:1.0	25
an1.25:1.1	“Nāhaṁ, bhikkhave, aññaṁ ekadhammampi samanupassāmi yaṁ evaṁ abhāvitaṁ apātubhūtaṁ mahato anatthāya saṁvattati yathayidaṁ, bhikkhave, cittaṁ.
an1.25:1.2	Cittaṁ, bhikkhave, abhāvitaṁ apātubhūtaṁ mahato anatthāya saṁvattatī”ti.
an1.25:1.3	Pañcamaṁ.
an1.26:1.0	26
an1.26:1.1	“Nāhaṁ, bhikkhave, aññaṁ ekadhammampi samanupassāmi yaṁ evaṁ bhāvitaṁ pātubhūtaṁ mahato atthāya saṁvattati yathayidaṁ, bhikkhave, cittaṁ.
an1.26:1.2	Cittaṁ, bhikkhave, bhāvitaṁ pātubhūtaṁ mahato atthāya saṁvattatī”ti.
an1.26:1.3	Chaṭṭhaṁ.
an1.27:1.0	27
an1.27:1.1	“Nāhaṁ, bhikkhave, aññaṁ ekadhammampi samanupassāmi yaṁ evaṁ abhāvitaṁ abahulīkataṁ mahato anatthāya saṁvattati yathayidaṁ, bhikkhave, cittaṁ.
an1.27:1.2	Cittaṁ, bhikkhave, abhāvitaṁ abahulīkataṁ mahato anatthāya saṁvattatī”ti.
an1.27:1.3	Sattamaṁ.
an1.28:1.0	28
an1.28:1.1	“Nāhaṁ, bhikkhave, aññaṁ ekadhammampi samanupassāmi yaṁ evaṁ bhāvitaṁ bahulīkataṁ mahato atthāya saṁvattati yathayidaṁ, bhikkhave, cittaṁ.
an1.28:1.2	Cittaṁ, bhikkhave, bhāvitaṁ bahulīkataṁ mahato atthāya saṁvattatī”ti.
an1.28:1.3	Aṭṭhamaṁ.
an1.29:1.0	29
an1.29:1.1	“Nāhaṁ, bhikkhave, aññaṁ ekadhammampi samanupassāmi yaṁ evaṁ abhāvitaṁ abahulīkataṁ dukkhādhivahaṁ hoti yathayidaṁ, bhikkhave, cittaṁ.
an1.29:1.2	Cittaṁ, bhikkhave, abhāvitaṁ abahulīkataṁ dukkhādhivahaṁ hotī”ti.
an1.29:1.3	Navamaṁ.
an1.30:1.0	30
an1.30:1.1	“Nāhaṁ, bhikkhave, aññaṁ ekadhammampi samanupassāmi yaṁ evaṁ bhāvitaṁ bahulīkataṁ sukhādhivahaṁ hoti yathayidaṁ, bhikkhave, cittaṁ.
an1.30:1.2	Cittaṁ, bhikkhave, bhāvitaṁ bahulīkataṁ sukhādhivahaṁ hotī”ti.
an1.30:1.3	Dasamaṁ.
an1.30:1.4	Akammaniyavaggo tatiyo.
an1.31:0.1	Aṅguttara Nikāya 1
an1.31:0.2	4. Adantavagga
an1.31:0.3	31–40
an1.31:1.0	31
an1.31:1.1	“Nāhaṁ, bhikkhave, aññaṁ ekadhammampi samanupassāmi yaṁ evaṁ adantaṁ mahato anatthāya saṁvattati yathayidaṁ, bhikkhave, cittaṁ.
an1.31:1.2	Cittaṁ, bhikkhave, adantaṁ mahato anatthāya saṁvattatī”ti.
an1.31:1.3	Paṭhamaṁ.
an1.32:1.0	32
an1.32:1.1	“Nāhaṁ, bhikkhave, aññaṁ ekadhammampi samanupassāmi yaṁ evaṁ dantaṁ mahato atthāya saṁvattati yathayidaṁ, bhikkhave, cittaṁ.
an1.32:1.2	Cittaṁ, bhikkhave, dantaṁ mahato atthāya saṁvattatī”ti.
an1.32:1.3	Dutiyaṁ.
an1.33:1.0	33
an1.33:1.1	“Nāhaṁ, bhikkhave, aññaṁ ekadhammampi samanupassāmi yaṁ evaṁ aguttaṁ mahato anatthāya saṁvattati yathayidaṁ, bhikkhave, cittaṁ.
an1.33:1.2	Cittaṁ, bhikkhave, aguttaṁ mahato anatthāya saṁvattatī”ti.
an1.33:1.3	Tatiyaṁ.
an1.34:1.0	34
an1.34:1.1	“Nāhaṁ, bhikkhave, aññaṁ ekadhammampi samanupassāmi yaṁ evaṁ guttaṁ mahato atthāya saṁvattati yathayidaṁ, bhikkhave, cittaṁ.
an1.34:1.2	Cittaṁ, bhikkhave, guttaṁ mahato atthāya saṁvattatī”ti.
an1.34:1.3	Catutthaṁ.
an1.35:1.0	35
an1.35:1.1	“Nāhaṁ, bhikkhave, aññaṁ ekadhammampi samanupassāmi yaṁ evaṁ arakkhitaṁ mahato anatthāya saṁvattati yathayidaṁ, bhikkhave, cittaṁ.
an1.35:1.2	Cittaṁ, bhikkhave, arakkhitaṁ mahato anatthāya saṁvattatī”ti.
an1.35:1.3	Pañcamaṁ.
an1.36:1.0	36
an1.36:1.1	“Nāhaṁ, bhikkhave, aññaṁ ekadhammampi samanupassāmi yaṁ evaṁ rakkhitaṁ mahato atthāya saṁvattati yathayidaṁ, bhikkhave, cittaṁ.
an1.36:1.2	Cittaṁ, bhikkhave, rakkhitaṁ mahato atthāya saṁvattatī”ti.
an1.36:1.3	Chaṭṭhaṁ.
an1.37:1.0	37
an1.37:1.1	“Nāhaṁ, bhikkhave, aññaṁ ekadhammampi samanupassāmi yaṁ evaṁ asaṁvutaṁ mahato anatthāya saṁvattati yathayidaṁ, bhikkhave, cittaṁ.
an1.37:1.2	Cittaṁ, bhikkhave, asaṁvutaṁ mahato anatthāya saṁvattatī”ti.
an1.37:1.3	Sattamaṁ.
an1.38:1.0	38
an1.38:1.1	“Nāhaṁ, bhikkhave, aññaṁ ekadhammampi samanupassāmi yaṁ evaṁ saṁvutaṁ mahato atthāya saṁvattati yathayidaṁ, bhikkhave, cittaṁ.
an1.38:1.2	Cittaṁ, bhikkhave, saṁvutaṁ mahato atthāya saṁvattatī”ti.
an1.38:1.3	Aṭṭhamaṁ.
an1.39:1.0	39
an1.39:1.1	“Nāhaṁ, bhikkhave, aññaṁ ekadhammampi samanupassāmi yaṁ evaṁ adantaṁ aguttaṁ arakkhitaṁ asaṁvutaṁ mahato anatthāya saṁvattati yathayidaṁ, bhikkhave, cittaṁ.
an1.39:1.2	Cittaṁ, bhikkhave, adantaṁ aguttaṁ arakkhitaṁ asaṁvutaṁ mahato anatthāya saṁvattatī”ti.
an1.39:1.3	Navamaṁ.
an1.40:1.0	40
an1.40:1.1	“Nāhaṁ, bhikkhave, aññaṁ ekadhammampi samanupassāmi yaṁ evaṁ dantaṁ guttaṁ rakkhitaṁ saṁvutaṁ mahato atthāya saṁvattati yathayidaṁ, bhikkhave, cittaṁ.
an1.40:1.2	Cittaṁ, bhikkhave, dantaṁ guttaṁ rakkhitaṁ saṁvutaṁ mahato atthāya saṁvattatī”ti.
an1.40:1.3	Dasamaṁ.
an1.40:1.4	Adantavaggo catuttho.
an1.41:0.1	Aṅguttara Nikāya 1
an1.41:0.2	5. Paṇihitaacchavagga
an1.41:0.3	41–50
an1.41:1.0	41
an1.41:1.1	“Seyyathāpi, bhikkhave, sālisūkaṁ vā yavasūkaṁ vā micchāpaṇihitaṁ hatthena vā pādena vā akkantaṁ hatthaṁ vā pādaṁ vā bhecchati lohitaṁ vā uppādessatīti netaṁ ṭhānaṁ vijjati.
an1.41:1.2	Taṁ kissa hetu?
an1.41:1.3	Micchāpaṇihitattā, bhikkhave, sūkassa.
an1.41:1.4	Evamevaṁ kho, bhikkhave, so vata bhikkhu micchāpaṇihitena cittena avijjaṁ bhecchati, vijjaṁ uppādessati, nibbānaṁ sacchikarissatīti netaṁ ṭhānaṁ vijjati.
an1.41:1.5	Taṁ kissa hetu?
an1.41:1.6	Micchāpaṇihitattā, bhikkhave, cittassā”ti.
an1.41:1.7	Paṭhamaṁ.
an1.42:1.0	42
an1.42:1.1	“Seyyathāpi, bhikkhave, sālisūkaṁ vā yavasūkaṁ vā sammāpaṇihitaṁ hatthena vā pādena vā akkantaṁ hatthaṁ vā pādaṁ vā bhecchati lohitaṁ vā uppādessatīti ṭhānametaṁ vijjati.
an1.42:1.2	Taṁ kissa hetu?
an1.42:1.3	Sammāpaṇihitattā, bhikkhave, sūkassa.
an1.42:1.4	Evamevaṁ kho, bhikkhave, so vata bhikkhu sammāpaṇihitena cittena avijjaṁ bhecchati, vijjaṁ uppādessati, nibbānaṁ sacchikarissatīti ṭhānametaṁ vijjati.
an1.42:1.5	Taṁ kissa hetu?
an1.42:1.6	Sammāpaṇihitattā, bhikkhave, cittassā”ti.
an1.42:1.7	Dutiyaṁ.
an1.43:1.0	43
an1.43:1.1	“Idhāhaṁ, bhikkhave, ekaccaṁ puggalaṁ paduṭṭhacittaṁ evaṁ cetasā ceto paricca pajānāmi:
an1.43:1.2	‘imamhi ce ayaṁ samaye puggalo kālaṁ kareyya, yathābhataṁ nikkhitto evaṁ niraye’.
an1.43:1.3	Taṁ kissa hetu?
an1.43:1.4	Cittaṁ hissa, bhikkhave, paduṭṭhaṁ.
an1.43:1.5	Cetopadosahetu pana, bhikkhave, evam’idhekacce sattā kāyassa bhedā paraṁ maraṇā apāyaṁ duggatiṁ vinipātaṁ nirayaṁ upapajjantī”ti.
an1.43:1.6	Tatiyaṁ.
an1.44:1.0	44
an1.44:1.1	“Idhāhaṁ, bhikkhave, ekaccaṁ puggalaṁ pasannacittaṁ evaṁ cetasā ceto paricca pajānāmi:
an1.44:1.2	‘imamhi ce ayaṁ samaye puggalo kālaṁ kareyya, yathābhataṁ nikkhitto evaṁ sagge’.
an1.44:1.3	Taṁ kissa hetu?
an1.44:1.4	Cittaṁ hissa, bhikkhave, pasannaṁ.
an1.44:1.5	Cetopasādahetu pana, bhikkhave, evam’idhekacce sattā kāyassa bhedā paraṁ maraṇā sugatiṁ saggaṁ lokaṁ upapajjantī”ti.
an1.44:1.6	Catutthaṁ.
an1.45:1.0	45
an1.45:1.1	“Seyyathāpi, bhikkhave, udakarahado āvilo luḷito kalalībhūto tattha cakkhumā puriso tīre ṭhito na passeyya sippisambukampi sakkharakaṭhalampi macchagumbampi carantampi tiṭṭhantampi.
an1.45:1.2	Taṁ kissa hetu?
an1.45:1.3	Āvilattā, bhikkhave, udakassa.
an1.45:1.4	Evamevaṁ kho, bhikkhave, so vata bhikkhu āvilena cittena attatthaṁ vā ñassati paratthaṁ vā ñassati ubhayatthaṁ vā ñassati uttariṁ vā manussadhammā alamariyañāṇadassanavisesaṁ sacchikarissatīti netaṁ ṭhānaṁ vijjati.
an1.45:1.5	Taṁ kissa hetu?
an1.45:1.6	Āvilattā, bhikkhave, cittassā”ti.
an1.45:1.7	Pañcamaṁ.
an1.46:1.0	46
an1.46:1.1	“Seyyathāpi, bhikkhave, udakarahado accho vippasanno anāvilo tattha cakkhumā puriso tīre ṭhito passeyya sippisambukampi sakkharakaṭhalampi macchagumbampi carantampi tiṭṭhantampi.
an1.46:1.2	Taṁ kissa hetu?
an1.46:1.3	Anāvilattā, bhikkhave, udakassa.
an1.46:1.4	Evamevaṁ kho, bhikkhave, so vata bhikkhu anāvilena cittena attatthaṁ vā ñassati paratthaṁ vā ñassati ubhayatthaṁ vā ñassati uttariṁ vā manussadhammā alamariyañāṇadassanavisesaṁ sacchikarissatīti ṭhānametaṁ vijjati.
an1.46:1.5	Taṁ kissa hetu?
an1.46:1.6	Anāvilattā, bhikkhave, cittassā”ti.
an1.46:1.7	Chaṭṭhaṁ.
an1.47:1.0	47
an1.47:1.1	“Seyyathāpi, bhikkhave, yāni kānici rukkhajātānaṁ phandano tesaṁ aggamakkhāyati yadidaṁ mudutāya ceva kammaññatāya ca.
an1.47:1.2	Evamevaṁ kho ahaṁ, bhikkhave, nāññaṁ ekadhammampi samanupassāmi yaṁ evaṁ bhāvitaṁ bahulīkataṁ mudu ca hoti kammaññañca yathayidaṁ cittaṁ.
an1.47:1.3	Cittaṁ, bhikkhave, bhāvitaṁ bahulīkataṁ mudu ca hoti kammaññañca hotī”ti.
an1.47:1.4	Sattamaṁ.
an1.48:1.0	48
an1.48:1.1	“Nāhaṁ, bhikkhave, aññaṁ ekadhammampi samanupassāmi yaṁ evaṁ lahuparivattaṁ yathayidaṁ cittaṁ.
an1.48:1.2	Yāvañcidaṁ, bhikkhave, upamāpi na sukarā yāva lahuparivattaṁ cittan”ti.
an1.48:1.3	Aṭṭhamaṁ.
an1.49:1.0	49
an1.49:1.1	“Pabhassaramidaṁ, bhikkhave, cittaṁ.
an1.49:1.2	Tañca kho āgantukehi upakkilesehi upakkiliṭṭhan”ti.
an1.49:1.3	Navamaṁ.
an1.50:1.0	50
an1.50:1.1	“Pabhassaramidaṁ, bhikkhave, cittaṁ.
an1.50:1.2	Tañca kho āgantukehi upakkilesehi vippamuttan”ti.
an1.50:1.3	Dasamaṁ.
an1.50:1.4	Paṇihitaacchavaggo pañcamo.
an1.51:0.1	Aṅguttara Nikāya 1
an1.51:0.2	6. Accharāsaṅghātavagga
an1.51:0.3	51–60
an1.51:1.0	51
an1.51:1.1	“Pabhassaramidaṁ, bhikkhave, cittaṁ.
an1.51:1.2	Tañca kho āgantukehi upakkilesehi upakkiliṭṭhaṁ.
an1.51:1.3	Taṁ assutavā puthujjano yathābhūtaṁ nappajānāti.
an1.51:1.4	Tasmā ‘assutavato puthujjanassa cittabhāvanā natthī’ti vadāmī”ti.
an1.51:1.5	Paṭhamaṁ.
an1.52:1.0	52
an1.52:1.1	“Pabhassaramidaṁ, bhikkhave, cittaṁ.
an1.52:1.2	Tañca kho āgantukehi upakkilesehi vippamuttaṁ.
an1.52:1.3	Taṁ sutavā ariyasāvako yathābhūtaṁ pajānāti.
an1.52:1.4	Tasmā ‘sutavato ariyasāvakassa cittabhāvanā atthī’ti vadāmī”ti.
an1.52:1.5	Dutiyaṁ.
an1.53:1.0	53
an1.53:1.1	“Accharāsaṅghātamattampi ce, bhikkhave, bhikkhu mettācittaṁ āsevati;
an1.53:1.2	ayaṁ vuccati, bhikkhave:
an1.53:1.3	‘bhikkhu arittajjhāno viharati satthusāsanakaro ovādapatikaro, amoghaṁ raṭṭhapiṇḍaṁ bhuñjati’.
an1.53:1.4	Ko pana vādo ye naṁ bahulīkarontī”ti.
an1.53:1.5	Tatiyaṁ.
an1.54:1.0	54
an1.54:1.1	“Accharāsaṅghātamattampi ce, bhikkhave, bhikkhu mettācittaṁ bhāveti;
an1.54:1.2	ayaṁ vuccati, bhikkhave:
an1.54:1.3	‘bhikkhu arittajjhāno viharati satthusāsanakaro ovādapatikaro, amoghaṁ raṭṭhapiṇḍaṁ bhuñjati’.
an1.54:1.4	Ko pana vādo ye naṁ bahulīkarontī”ti.
an1.54:1.5	Catutthaṁ.
an1.55:1.0	55
an1.55:1.1	“Accharāsaṅghātamattampi ce, bhikkhave, bhikkhu mettācittaṁ manasi karoti;
an1.55:1.2	ayaṁ vuccati, bhikkhave:
an1.55:1.3	‘bhikkhu arittajjhāno viharati satthusāsanakaro ovādapatikaro amoghaṁ raṭṭhapiṇḍaṁ bhuñjati’.
an1.55:1.4	Ko pana vādo ye naṁ bahulīkarontī”ti.
an1.55:1.5	Pañcamaṁ.
an1.56:1.0	56
an1.56:1.1	“Ye keci, bhikkhave, dhammā akusalā akusalabhāgiyā akusalapakkhikā, sabbe te manopubbaṅgamā.
an1.56:1.2	Mano tesaṁ dhammānaṁ paṭhamaṁ uppajjati, anvadeva akusalā dhammā”ti.
an1.56:1.3	Chaṭṭhaṁ.
an1.57:1.0	57
an1.57:1.1	“Ye keci, bhikkhave, dhammā kusalā kusalabhāgiyā kusalapakkhikā, sabbe te manopubbaṅgamā.
an1.57:1.2	Mano tesaṁ dhammānaṁ paṭhamaṁ uppajjati, anvadeva kusalā dhammā”ti.
an1.57:1.3	Sattamaṁ.
an1.58:1.0	58
an1.58:1.1	“Nāhaṁ, bhikkhave, aññaṁ ekadhammampi samanupassāmi yena anuppannā vā akusalā dhammā uppajjanti uppannā vā kusalā dhammā parihāyanti yathayidaṁ, bhikkhave, pamādo.
an1.58:1.2	Pamattassa, bhikkhave, anuppannā ceva akusalā dhammā uppajjanti uppannā ca kusalā dhammā parihāyantī”ti.
an1.58:1.3	Aṭṭhamaṁ.
an1.59:1.0	59
an1.59:1.1	“Nāhaṁ, bhikkhave, aññaṁ ekadhammampi samanupassāmi yena anuppannā vā kusalā dhammā uppajjanti uppannā vā akusalā dhammā parihāyanti yathayidaṁ, bhikkhave, appamādo.
an1.59:1.2	Appamattassa, bhikkhave, anuppannā ceva kusalā dhammā uppajjanti uppannā ca akusalā dhammā parihāyantī”ti.
an1.59:1.3	Navamaṁ.
an1.60:1.0	60
an1.60:1.1	“Nāhaṁ, bhikkhave, aññaṁ ekadhammampi samanupassāmi yena anuppannā vā akusalā dhammā uppajjanti uppannā vā kusalā dhammā parihāyanti yathayidaṁ, bhikkhave, kosajjaṁ.
an1.60:1.2	Kusītassa, bhikkhave, anuppannā ceva akusalā dhammā uppajjanti uppannā ca kusalā dhammā parihāyantī”ti.
an1.60:1.3	Dasamaṁ.
