segment_id	segment_text
an1.10:1.1	“Mendicants, I do not see a single touch that occupies a woman’s mind like the touch of a man.
an1.10:1.2	The touch of a man occupies a woman’s mind.”
an1.10:1.3	NA
an1.11:0.1	Numbered Discourses 1
an1.11:0.2	2. Giving Up the Hindrances
an1.11:0.3	11–20
an1.11:1.0	11
an1.11:1.1	“Mendicants, I do not see a single thing that gives rise to sensual desire, or, when it has arisen, makes it increase and grow like the feature of beauty.
an1.11:1.2	When you attend improperly to the feature of beauty, sensual desire arises, and once arisen it increases and grows.”
an1.11:1.3	NA
an1.12:1.0	12
an1.12:1.1	“Mendicants, I do not see a single thing that gives rise to ill will, or, when it has arisen, makes it increase and grow like the feature of harshness.
an1.12:1.2	When you attend improperly to the feature of harshness, ill will arises, and once arisen it increases and grows.”
an1.12:1.3	NA
an1.13:1.0	13
an1.13:1.1	“Mendicants, I do not see a single thing that gives rise to dullness and drowsiness, or, when they have arisen, makes them increase and grow like discontent, sloth, yawning, sleepiness after eating, and mental sluggishness.
an1.13:1.2	When you have a sluggish mind, dullness and drowsiness arise, and once arisen they increase and grow.”
an1.13:1.3	NA
an1.14:1.0	14
an1.14:1.1	“Mendicants, I do not see a single thing that gives rise to restlessness and remorse, or, when they have arisen, makes them increase and grow like an unsettled mind.
an1.14:1.2	When you have no peace of mind, restlessness and remorse arise, and once arisen they increase and grow.”
an1.14:1.3	NA
an1.15:1.0	15
an1.15:1.1	“Mendicants, I do not see a single thing that gives rise to doubt, or, when it has arisen, makes it increase and grow like improper attention.
an1.15:1.2	When you attend improperly, doubt arises, and once arisen it increases and grows.”
an1.15:1.3	NA
an1.16:1.0	16
an1.16:1.1	“Mendicants, I do not see a single thing that prevents sensual desire from arising, or, when it has arisen, abandons it like the feature of ugliness.
an1.16:1.2	When you attend properly to the feature of ugliness, sensual desire does not arise, or, if it has already arisen, it’s given up.”
an1.16:1.3	NA
an1.17:1.0	17
an1.17:1.1	“Mendicants, I do not see a single thing that prevents ill will from arising, or, when it has arisen, abandons it like the heart’s release by love.
an1.17:1.2	When you attend properly on the heart’s release by love, ill will does not arise, or, if it has already arisen, it’s given up.”
an1.17:1.3	NA
an1.18:1.0	18
an1.18:1.1	“Mendicants, I do not see a single thing that prevents dullness and drowsiness from arising, or, when they have arisen, gives them up like the elements of initiative, persistence, and vigor.
an1.18:1.2	When you’re energetic, dullness and drowsiness do not arise, or, if they’ve already arisen, they’re given up.”
an1.18:1.3	NA
an1.19:1.0	19
an1.19:1.1	“Mendicants, I do not see a single thing that prevents restlessness and remorse from arising, or, when they have arisen, gives them up like peace of mind.
an1.19:1.2	When your mind is peaceful, restlessness and remorse do not arise, or, if they’ve already arisen, they’re given up.”
an1.19:1.3	NA
an1.20:1.0	20
an1.20:1.1	“Mendicants, I do not see a single thing that prevents doubt from arising, or, when it has arisen, gives it up like proper attention.
an1.20:1.2	When you attend properly, doubt does not arise, or, if it’s already arisen, it’s given up.”
an1.20:1.3	NA
an1.21:0.1	Numbered Discourses 1
an1.21:0.2	3. Useless
an1.21:0.3	21–30
an1.21:1.0	21
an1.21:1.1	“Mendicants, I do not see a single thing that, when it’s not developed like this, is as useless as the mind.
an1.21:1.2	An undeveloped mind is useless.”
an1.21:1.3	NA
an1.22:1.0	22
an1.22:1.1	“Mendicants, I do not see a single thing that, when it is developed like this, is as workable as the mind.
an1.22:1.2	A developed mind is workable.”
an1.22:1.3	NA
an1.23:1.0	23
an1.23:1.1	“Mendicants, I do not see a single thing that, when it’s not developed like this, is so very harmful as the mind.
an1.23:1.2	An undeveloped mind is very harmful.”
an1.23:1.3	NA
an1.24:1.0	24
an1.24:1.1	“Mendicants, I do not see a single thing that, when it is developed like this, is so very beneficial as the mind.
an1.24:1.2	A developed mind is very beneficial.”
an1.24:1.3	NA
an1.25:1.0	25
an1.25:1.1	“Mendicants, I do not see a single thing that, when it’s not developed, with such untapped potential, is so very harmful as the mind.
an1.25:1.2	An undeveloped mind, with untapped potential, is very harmful.”
an1.25:1.3	NA
an1.26:1.0	26
an1.26:1.1	“Mendicants, I do not see a single thing that, when it is developed, with its potential realized, is so very beneficial as the mind.
an1.26:1.2	A developed mind, with its potential realized, is very beneficial.”
an1.26:1.3	NA
an1.27:1.0	27
an1.27:1.1	“Mendicants, I do not see a single thing that, when it’s not developed and cultivated, is so very harmful as the mind.
an1.27:1.2	An undeveloped and uncultivated mind is very harmful.”
an1.27:1.3	NA
an1.28:1.0	28
an1.28:1.1	“Mendicants, I do not see a single thing that, when it is developed and cultivated, is so very beneficial as the mind.
an1.28:1.2	A developed and cultivated mind is very beneficial.”
an1.28:1.3	NA
an1.29:1.0	29
an1.29:1.1	“Mendicants, I do not see a single thing that, when it’s not developed and cultivated, brings such suffering as the mind.
an1.29:1.2	An undeveloped and uncultivated mind brings suffering.”
an1.29:1.3	NA
an1.30:1.0	30
an1.30:1.1	“Mendicants, I do not see a single thing that, when it is developed and cultivated, brings such happiness as the mind.
an1.30:1.2	A developed and cultivated mind brings happiness.”
an1.30:1.3	NA
an1.31:0.1	Numbered Discourses 1
an1.31:0.2	4. Wild
an1.31:0.3	31–40
an1.31:1.0	31
an1.31:1.1	“Mendicants, I do not see a single thing that, when it’s not tamed, is so very harmful as the mind.
an1.31:1.2	A wild mind is very harmful.”
an1.31:1.3	NA
an1.32:1.0	32
an1.32:1.1	“Mendicants, I do not see a single thing that, when it is tamed, is so very beneficial as the mind.
an1.32:1.2	A tamed mind is very beneficial.”
an1.32:1.3	NA
an1.33:1.0	33
an1.33:1.1	“Mendicants, I do not see a single thing that, when it’s not guarded, is so very harmful as the mind.
an1.33:1.2	An unguarded mind is very harmful.”
an1.33:1.3	NA
an1.34:1.0	34
an1.34:1.1	“Mendicants, I do not see a single thing that, when it is guarded, is so very beneficial as the mind.
an1.34:1.2	A guarded mind is very beneficial.”
an1.34:1.3	NA
an1.35:1.0	35
an1.35:1.1	“Mendicants, I do not see a single thing that, when it’s not protected, is so very harmful as the mind.
an1.35:1.2	An unprotected mind is very harmful.”
an1.35:1.3	NA
an1.36:1.0	36
an1.36:1.1	“Mendicants, I do not see a single thing that, when it is protected, is so very beneficial as the mind.
an1.36:1.2	A protected mind is very beneficial.”
an1.36:1.3	NA
an1.37:1.0	37
an1.37:1.1	“Mendicants, I do not see a single thing that, when it’s not restrained, is so very harmful as the mind.
an1.37:1.2	An unrestrained mind is very harmful.”
an1.37:1.3	NA
an1.38:1.0	38
an1.38:1.1	“Mendicants, I do not see a single thing that, when it is restrained, is so very beneficial as the mind.
an1.38:1.2	A restrained mind is very beneficial.”
an1.38:1.3	NA
an1.39:1.0	39
an1.39:1.1	“Mendicants, I do not see a single thing that, when it is not tamed, guarded, protected, and restrained, is so very harmful as the mind.
an1.39:1.2	An untamed, unguarded, unprotected, and unrestrained mind is very harmful.”
an1.39:1.3	NA
an1.40:1.0	40
an1.40:1.1	“Mendicants, I do not see a single thing that, when it is tamed, guarded, protected, and restrained, is so very beneficial as the mind.
an1.40:1.2	A tamed, guarded, protected, and restrained mind is very beneficial.”
an1.40:1.3	NA
an1.41:0.1	Numbered Discourses 1
an1.41:0.2	5. A Spike
an1.41:0.3	41–50
an1.41:1.0	41
an1.41:1.1	“Mendicants, suppose a spike of rice or barley was pointing the wrong way. If you trod on it with hand or foot, there’s no way it could break the skin and produce blood.
an1.41:1.2	Why is that?
an1.41:1.3	Because the spike is pointing the wrong way.
an1.41:1.4	In the same way, a mendicant whose mind is pointing the wrong way cannot break ignorance, produce knowledge, and realize extinguishment.
an1.41:1.5	Why is that?
an1.41:1.6	Because their mind is pointing the wrong way.”
an1.41:1.7	NA
an1.42:1.0	42
an1.42:1.1	“Mendicants, suppose a spike of rice or barley was pointing the right way. If you trod on it with hand or foot, it may well break the skin and produce blood.
an1.42:1.2	Why is that?
an1.42:1.3	Because the spike is pointing the right way.
an1.42:1.4	In the same way, a mendicant whose mind is pointing the right way can break ignorance, produce knowledge, and realize extinguishment.
an1.42:1.5	Why is that?
an1.42:1.6	Because the mind is pointing the right way.”
an1.42:1.7	NA
an1.43:1.0	43
an1.43:1.1	“Mendicants, when I’ve comprehended the mind of a person whose mind is corrupted, I understand:
an1.43:1.2	‘If this person were to die right now, they would be cast down to hell.’
an1.43:1.3	Why is that?
an1.43:1.4	Because their mind is corrupted.
an1.43:1.5	Corruption of mind is the reason why some sentient beings, when their body breaks up, after death, are reborn in a place of loss, a bad place, the underworld, hell.”
an1.43:1.6	NA
an1.44:1.0	44
an1.44:1.1	“Mendicants, when I’ve comprehended the mind of a person whose mind is pure, I understand:
an1.44:1.2	‘If this person were to die right now, they would be raised up to heaven.’
an1.44:1.3	Why is that?
an1.44:1.4	Because their mind is pure.
an1.44:1.5	Purity of mind is the reason why some sentient beings, when their body breaks up, after death, are reborn in a good place, a heavenly realm.”
an1.44:1.6	NA
an1.45:1.0	45
an1.45:1.1	“Suppose, mendicants, there was a lake that was cloudy, murky, and muddy. A person with good eyesight standing on the bank would not see the clams and mussels, and pebbles and gravel, and schools of fish swimming about or staying still.
an1.45:1.2	Why is that?
an1.45:1.3	Because the water is clouded.
an1.45:1.4	In the same way, that a mendicant whose mind is clouded would know what’s for their own good, the good of another, or the good of both; or that they would realize any superhuman distinction in knowledge and vision worthy of the noble ones: this is not possible.
an1.45:1.5	Why is that?
an1.45:1.6	Because their mind is clouded.”
an1.45:1.7	NA
an1.46:1.0	46
an1.46:1.1	“Suppose, mendicants, there was a lake that was transparent, clear, and unclouded. A person with good eyesight standing on the bank would see the clams and mussels, and pebbles and gravel, and schools of fish swimming about or staying still.
an1.46:1.2	Why is that?
an1.46:1.3	Because the water is unclouded.
an1.46:1.4	In the same way, that a mendicant whose mind is not clouded would know what’s for their own good, the good of another, or the good of both; or that they would realize any superhuman distinction in knowledge and vision worthy of the noble ones: this is possible.
an1.46:1.5	Why is that?
an1.46:1.6	Because their mind is unclouded.”
an1.46:1.7	NA
an1.47:1.0	47
an1.47:1.1	“Just as, mendicants, the boxwood is said to be the best kind of tree in terms of its pliability and workability,
an1.47:1.2	so too, I do not see a single thing that’s as pliable and workable as the mind, when it is developed and cultivated.
an1.47:1.3	A mind that is developed and cultivated is pliable and workable.”
an1.47:1.4	NA
an1.48:1.0	48
an1.48:1.1	“Mendicants, I do not see a single thing that’s as quick to change as the mind.
an1.48:1.2	So much so that it’s not easy to give a simile for how quickly the mind changes.”
an1.48:1.3	NA
an1.49:1.0	49
an1.49:1.1	“This mind, mendicants, is radiant.
an1.49:1.2	But it’s corrupted by passing corruptions.”
an1.49:1.3	NA
an1.50:1.0	50
an1.50:1.1	“This mind, mendicants, is radiant.
an1.50:1.2	And it is freed from passing corruptions.”
an1.50:1.3	NA
an1.51:0.1	Numbered Discourses 1
an1.51:0.2	6. Finger-Snap
an1.51:0.3	51–60
an1.51:1.0	51
an1.51:1.1	“This mind, mendicants, is radiant.
an1.51:1.2	But it is corrupted by passing corruptions.
an1.51:1.3	An uneducated ordinary person does not truly understand this.
an1.51:1.4	So I say that the uneducated ordinary person has no development of the mind.”
an1.51:1.5	NA
an1.52:1.0	52
an1.52:1.1	“This mind, mendicants, is radiant.
an1.52:1.2	And it is freed from passing corruptions.
an1.52:1.3	An educated noble disciple truly understands this.
an1.52:1.4	So I say that the educated noble disciple has development of the mind.”
an1.52:1.5	NA
an1.53:1.0	53
an1.53:1.1	“If, mendicants, a mendicant cultivates a mind of love even as long as a finger-snap,
an1.53:1.2	they’re called
an1.53:1.3	a mendicant who does not lack absorption, who follows the Teacher’s instructions, who responds to advice, and who does not eat the country’s alms in vain.
an1.53:1.4	How much more so those who make much of it!”
an1.53:1.5	NA
an1.54:1.0	54
an1.54:1.1	“If, mendicants, a mendicant develops a mind of love even as long as a finger-snap,
an1.54:1.2	they’re called
an1.54:1.3	a mendicant who does not lack absorption, who follows the Teacher’s instructions, who responds to advice, and who does not eat the country’s alms in vain.
an1.54:1.4	How much more so those who make much of it!”
an1.54:1.5	NA
an1.55:1.0	55
an1.55:1.1	“If, mendicants, a mendicant focuses on a mind of love even as long as a finger-snap,
an1.55:1.2	they’re called
an1.55:1.3	a mendicant who does not lack absorption, who follows the Teacher’s instructions, who responds to advice, and who does not eat the country’s alms in vain.
an1.55:1.4	How much more so those who make much of it!”
an1.55:1.5	NA
an1.56:1.0	56
an1.56:1.1	“Mendicants, intention shapes all phenomena whatsoever that are unskillful, part of the unskillful, on the side of the unskillful.
an1.56:1.2	Intention is the first of those phenomena to arise, and unskillful phenomena follow right behind.”
an1.56:1.3	NA
an1.57:1.0	57
an1.57:1.1	“Mendicants, intention shapes all phenomena whatsoever that are skillful, part of the skillful, on the side of the skillful.
an1.57:1.2	Intention is the first of those phenomena to arise, and skillful phenomena follow right behind.”
an1.57:1.3	NA
an1.58:1.0	58
an1.58:1.1	“Mendicants, I do not see a single thing that gives rise to unskillful qualities, or makes skillful qualities decline like negligence.
an1.58:1.2	When you’re negligent, unskillful qualities arise and skillful qualities decline.”
an1.58:1.3	NA
an1.59:1.0	59
an1.59:1.1	“Mendicants, I do not see a single thing that gives rise to skillful qualities, or makes unskillful qualities decline like diligence.
an1.59:1.2	When you’re diligent, skillful qualities arise and unskillful qualities decline.”
an1.59:1.3	NA
an1.60:1.0	60
an1.60:1.1	“Mendicants, I do not see a single thing that gives rise to unskillful qualities, or makes skillful qualities decline like laziness.
an1.60:1.2	When you’re lazy, unskillful qualities arise and skillful qualities decline.”
an1.60:1.3	NA
an1.61:0.1	Numbered Discourses 1
an1.61:0.2	7. Arousing Energy
an1.61:0.3	61–70
an1.61:1.0	61
an1.61:1.1	“Mendicants, I do not see a single thing that gives rise to skillful qualities, or makes unskillful qualities decline like arousing energy.
an1.61:1.2	When you’re energetic, skillful qualities arise and unskillful qualities decline.”
an1.61:1.3	NA
an1.62:1.0	62
an1.62:1.1	“Mendicants, I do not see a single thing that gives rise to unskillful qualities, or makes skillful qualities decline like having many wishes.
an1.62:1.2	When you have many wishes, unskillful qualities arise and skillful qualities decline.”
an1.62:1.3	NA
an1.63:1.0	63
an1.63:1.1	“Mendicants, I do not see a single thing that gives rise to skillful qualities, or makes unskillful qualities decline like having few wishes.
an1.63:1.2	When you have few wishes, skillful qualities arise and unskillful qualities decline.”
an1.63:1.3	NA
an1.64:1.0	64
an1.64:1.1	“Mendicants, I do not see a single thing that gives rise to unskillful qualities, or makes skillful qualities decline like lack of contentment.
an1.64:1.2	When you lack contentment, unskillful qualities arise and skillful qualities decline.”
an1.64:1.3	NA
an1.65:1.0	65
an1.65:1.1	“Mendicants, I do not see a single thing that gives rise to skillful qualities, or makes unskillful qualities decline like contentment.
an1.65:1.2	When you’re contented, skillful qualities arise and unskillful qualities decline.”
an1.65:1.3	NA
an1.66:1.0	66
an1.66:1.1	“Mendicants, I do not see a single thing that gives rise to unskillful qualities, or makes skillful qualities decline like improper attention.
an1.66:1.2	When you attend improperly, unskillful qualities arise and skillful qualities decline.”
an1.66:1.3	NA
an1.67:1.0	67
an1.67:1.1	“Mendicants, I do not see a single thing that gives rise to skillful qualities, or makes unskillful qualities decline like proper attention.
an1.67:1.2	When you attend properly, skillful qualities arise and unskillful qualities decline.”
an1.67:1.3	NA
an1.68:1.0	68
an1.68:1.1	“Mendicants, I do not see a single thing that gives rise to unskillful qualities, or makes skillful qualities decline like lack of situational awareness.
an1.68:1.2	When you lack situational awareness, unskillful qualities arise and skillful qualities decline.”
an1.68:1.3	NA
an1.69:1.0	69
an1.69:1.1	“Mendicants, I do not see a single thing that gives rise to skillful qualities, or makes unskillful qualities decline like situational awareness.
an1.69:1.2	When you have situational awareness, skillful qualities arise and unskillful qualities decline.”
an1.69:1.3	NA
an1.70:1.0	70
an1.70:1.1	“Mendicants, I do not see a single thing that gives rise to unskillful qualities, or makes skillful qualities decline like bad friends.
an1.70:1.2	When you have bad friends, unskillful qualities arise and skillful qualities decline.”
an1.70:1.3	NA
an1.71:0.1	Numbered Discourses 1
an1.71:0.2	8. Good Friends
an1.71:0.3	71–81
an1.71:1.0	71
an1.71:1.1	“Mendicants, I do not see a single thing that gives rise to skillful qualities, or makes unskillful qualities decline like good friends.
an1.71:1.2	When you have good friends, skillful qualities arise and unskillful qualities decline.”
an1.71:1.3	NA
an1.72:1.0	72
an1.72:1.1	“Mendicants, I do not see a single thing that gives rise to unskillful qualities, or makes skillful qualities decline like pursuing bad habits and not good habits.
an1.72:1.2	When you pursue bad habits and not good habits, unskillful qualities arise and skillful qualities decline.”
an1.72:1.3	NA
an1.73:1.0	73
an1.73:1.1	“Mendicants, I do not see a single thing that gives rise to skillful qualities, or makes unskillful qualities decline like pursuing good habits and not bad habits.
an1.73:1.2	When you pursue good habits and not bad habits, skillful qualities arise and unskillful qualities decline.”
an1.73:1.3	NA
an1.74:1.0	74
an1.74:1.1	“Mendicants, I do not see a single thing that prevents the awakening factors from arising, or, if they’ve already arisen, prevents them from being fully developed like improper attention.
an1.74:1.2	When you attend improperly, the awakening factors don’t arise, or, if they’ve already arisen, they’re not fully developed.”
an1.74:1.3	NA
an1.75:1.0	75
an1.75:1.1	“Mendicants, I do not see a single thing that gives rise to the awakening factors, or, if they’ve already arisen, fully develops them like proper attention.
an1.75:1.2	When you attend properly, the awakening factors arise, or, if they’ve already arisen, they’re fully developed.”
an1.75:1.3	NA
an1.76:1.0	76
an1.76:1.1	“Loss of relatives, mendicants, is a small thing.
an1.76:1.2	Wisdom is the worst thing to lose.”
an1.76:1.3	NA
an1.77:1.0	77
an1.77:1.1	“Growth of relatives, mendicants, is a small thing.
an1.77:1.2	Wisdom is the best thing to grow.
an1.77:1.3	So you should train like this:
an1.77:1.4	‘We will grow in wisdom.’
an1.77:1.5	That’s how you should train.”
an1.77:1.6	NA
an1.78:1.0	78
an1.78:1.1	“Loss of wealth, mendicants, is a small thing.
an1.78:1.2	Wisdom is the worst thing to lose.”
an1.78:1.3	NA
an1.79:1.0	79
an1.79:1.1	“Growth of wealth, mendicants, is a small thing.
an1.79:1.2	Wisdom is the best thing to grow.
an1.79:1.3	So you should train like this:
an1.79:1.4	‘We will grow in wisdom.’
an1.79:1.5	That’s how you should train.”
an1.79:1.6	NA
an1.80:1.0	80
an1.80:1.1	“Loss of fame, mendicants, is a small thing.
an1.80:1.2	Wisdom is the worst thing to lose.”
an1.80:1.3	NA
an1.81:1.0	81
an1.81:1.1	“Growth of fame, mendicants, is a small thing.
an1.81:1.2	Wisdom is the best thing to grow.
an1.81:1.3	So you should train like this:
an1.81:1.4	‘We will grow in wisdom.’
an1.81:1.5	That’s how you should train.”
an1.81:1.6	NA
an1.82:0.1	Numbered Discourses 1
an1.82:0.2	9. Negligence
an1.82:0.3	82–97
an1.82:1.0	82
an1.82:1.1	“Mendicants, I do not see a single thing that is so very harmful as negligence.
an1.82:1.2	Negligence is very harmful.”
an1.82:1.3	NA
an1.83:1.0	83
an1.83:1.1	“Mendicants, I do not see a single thing that is so very beneficial as diligence.
an1.83:1.2	Diligence is very beneficial.”
an1.83:1.3	NA
an1.84:1.0	84
an1.84:1.1	“Mendicants, I do not see a single thing that is so very harmful as laziness.
an1.84:1.2	Laziness is very harmful.”
an1.84:1.3	NA
an1.85:1.0	85
an1.85:1.1	“Mendicants, I do not see a single thing that is so very beneficial as arousing energy.
an1.85:1.2	Arousing energy is very beneficial.”
an1.85:1.3	NA
an1.86:1.0	86
an1.86:1.1	“Mendicants, I do not see a single thing that is so very harmful as having many wishes.
an1.86:1.2	Having many wishes is very harmful.”
an1.86:1.3	NA
an1.87:1.0	87
an1.87:1.1	“Mendicants, I do not see a single thing that is so very beneficial as having few wishes.
an1.87:1.2	Having few wishes is very beneficial.”
an1.87:1.3	NA
an1.88:1.0	88
an1.88:1.1	“Mendicants, I do not see a single thing that is so very harmful as lack of contentment.
an1.88:1.2	Lack of contentment is very harmful.”
an1.88:1.3	NA
an1.89:1.0	89
an1.89:1.1	“Mendicants, I do not see a single thing that is so very beneficial as contentment.
an1.89:1.2	Contentment is very beneficial.”
an1.89:1.3	NA
an1.90:1.0	90
an1.90:1.1	“Mendicants, I do not see a single thing that is so very harmful as improper attention.
an1.90:1.2	Improper attention is very harmful.”
an1.90:1.3	NA
an1.91:1.0	91
an1.91:1.1	“Mendicants, I do not see a single thing that is so very beneficial as proper attention.
an1.91:1.2	Proper attention is very beneficial.”
an1.91:1.3	NA
an1.92:1.0	92
an1.92:1.1	“Mendicants, I do not see a single thing that is so very harmful as lack of situational awareness.
an1.92:1.2	Lack of situational awareness is very harmful.”
an1.92:1.3	NA
an1.93:1.0	93
an1.93:1.1	“Mendicants, I do not see a single thing that is so very beneficial as situational awareness.
an1.93:1.2	Situational awareness is very beneficial.”
an1.93:1.3	NA
an1.94:1.0	94
an1.94:1.1	“Mendicants, I do not see a single thing that is so very harmful as bad friends.
an1.94:1.2	Bad friends are very harmful.”
an1.94:1.3	NA
an1.95:1.0	95
an1.95:1.1	“Mendicants, I do not see a single thing that is so very beneficial as good friends.
an1.95:1.2	Good friends are very beneficial.”
an1.95:1.3	NA
an1.96:1.0	96
an1.96:1.1	“Mendicants, I do not see a single thing that is so very harmful as pursuing bad habits and not good habits.
an1.96:1.2	Pursuing bad habits and not good habits is very harmful.”
an1.96:1.3	NA
an1.97:1.0	97
an1.97:1.1	“Mendicants, I do not see a single thing that is so very beneficial as pursuing good habits and not bad habits.
an1.97:1.2	Pursuing good habits and not bad habits is very beneficial.”
an1.97:1.3	NA
an1.98:0.1	Numbered Discourses 1
an1.98:0.2	10. Negligence (2nd)
an1.98:0.3	98–139
an1.98:1.0	98
an1.98:1.1	“Taking into account interior factors, mendicants, I do not see a single one that is so very harmful as negligence.
an1.98:1.2	Negligence is very harmful.”
an1.98:1.3	NA
an1.99:1.0	99
an1.99:1.1	“Taking into account interior factors, mendicants, I do not see a single one that is so very beneficial as diligence.
an1.99:1.2	Diligence is very beneficial.”
an1.99:1.3	NA
an1.100:1.0	100
an1.100:1.1	“Taking into account interior factors, mendicants, I do not see a single one that is so very harmful as laziness.
an1.100:1.2	Laziness is very harmful.”
an1.100:1.3	NA
an1.101:1.0	101
an1.101:1.1	“Taking into account interior factors, mendicants, I do not see a single one that is so very beneficial as arousing energy.
an1.101:1.2	Arousing energy is very beneficial.”
an1.101:1.3	NA
an1.102-109:1.0	102–109
an1.102-109:1.1	“Taking into account interior factors, mendicants, I do not see a single one that is so very harmful as having many wishes … having few wishes … lack of contentment … contentment … improper attention … proper attention … lack of situational awareness … situational awareness …”
an1.110:1.0	110
an1.110:1.1	“Taking into account exterior factors, mendicants, I do not see a single one that is so very harmful as bad friends.
an1.110:1.2	Bad friends are very harmful.”
an1.110:1.3	NA
an1.111:1.0	111
an1.111:1.1	“Taking into account exterior factors, mendicants, I do not see a single one that is so very beneficial as good friends.
an1.111:1.2	Good friends are very beneficial.”
an1.111:1.3	NA
an1.112:1.0	112
an1.112:1.1	“Taking into account interior factors, mendicants, I do not see a single one that is so very harmful as pursuing bad habits and not good habits.
an1.112:1.2	Pursuing bad habits and not good habits is very harmful.”
an1.112:1.3	NA
an1.113:1.0	113
an1.113:1.1	“Taking into account interior factors, mendicants, I do not see a single one that is so very beneficial as pursuing good habits and not bad habits.
an1.113:1.2	Pursuing good habits and not bad habits is very beneficial.”
an1.113:1.3	NA
an1.114:1.0	114
an1.114:1.1	“Mendicants, I do not see a single thing that leads to the decline and disappearance of the true teaching like negligence.
an1.114:1.2	Negligence leads to the decline and disappearance of the true teaching.”
an1.114:1.3	NA
an1.115:1.0	115
an1.115:1.1	“Mendicants, I do not see a single thing that leads to the continuation, persistence, and enduring of the true teaching like diligence.
an1.115:1.2	Diligence leads to the continuation, persistence, and enduring of the true teaching.”
an1.115:1.3	NA
an1.116:1.0	116
an1.116:1.1	“Mendicants, I do not see a single thing that leads to the decline and disappearance of the true teaching like laziness.
an1.116:1.2	Laziness leads to the decline and disappearance of the true teaching.”
an1.116:1.3	NA
an1.117:1.0	117
an1.117:1.1	“Mendicants, I do not see a single thing that leads to the continuation, persistence, and enduring of the true teaching like arousing energy.
an1.117:1.2	Arousing energy leads to the continuation, persistence, and enduring of the true teaching.”
an1.117:1.3	NA
an1.118-128:1.0	118–128
an1.118-128:1.1	“Mendicants, I do not see a single thing that leads to the decline and disappearance of the true teaching like having many wishes … having few wishes … lack of contentment … contentment … improper attention … proper attention … lack of situational awareness … situational awareness … bad friends … good friends … pursuing bad habits and not good habits.
an1.118-128:1.2	Pursuing bad habits and not good habits leads to the decline and disappearance of the true teaching.”
an1.118-128:1.3	NA
an1.129:1.0	129
an1.129:1.1	“Mendicants, I do not see a single thing that leads to the continuation, persistence, and enduring of the true teaching like pursuing good habits and not bad habits.
an1.129:1.2	Pursuing good habits and not bad habits leads to the continuation, persistence, and enduring of the true teaching”
an1.129:1.3	NA
an1.129:1.4	NA
an1.130:1.0	130
an1.130:1.1	“Mendicants, those mendicants who explain what is not the teaching as the teaching are acting for the hurt and unhappiness of the people, for the harm, hurt, and suffering of gods and humans.
an1.130:1.2	They make much bad karma and make the true teaching disappear.”
an1.130:1.3	NA
an1.131:1.0	131
an1.131:1.1	“Mendicants, those mendicants who explain what is the teaching as not the teaching are acting for the hurt and unhappiness of the people, for the harm, hurt, and suffering of gods and humans.
an1.131:1.2	They make much bad karma and make the true teaching disappear.”
an1.131:1.3	NA
an1.132-139:1.0	132–139
