segment_id	segment_text
dn1:1.10.3	‘He eats in one part of the day, abstaining from eating at night and food at the wrong time.’
dn1:1.10.4	‘He refrains from dancing, singing, music, and seeing shows.’
dn1:1.10.5	‘He refrains from beautifying and adorning himself with garlands, perfumes, and makeup.’
dn1:1.10.6	‘He refrains from high and luxurious beds.’
dn1:1.10.7	‘He refrains from receiving gold and money,
dn1:1.10.8	raw grains,
dn1:1.10.9	raw meat,
dn1:1.10.10	women and girls,
dn1:1.10.11	male and female bondservants,
dn1:1.10.12	goats and sheep,
dn1:1.10.13	chickens and pigs,
dn1:1.10.14	elephants, cows, horses, and mares,
dn1:1.10.15	and fields and land.’
dn1:1.10.16	‘He refrains from running errands and messages;
dn1:1.10.17	buying and selling;
dn1:1.10.18	falsifying weights, metals, or measures;
dn1:1.10.19	bribery, fraud, cheating, and duplicity;
dn1:1.10.20	mutilation, murder, abduction, banditry, plunder, and violence.’
dn1:1.10.21	Such is an ordinary person’s praise of the Realized One.
dn1:1.10.22	The shorter section on ethics is finished.
dn1:1.11.0	2.2. The Middle Section on Ethics
dn1:1.11.1	‘There are some ascetics and brahmins who, while enjoying food given in faith, still engage in injuring plants and seeds.
dn1:1.11.2	These include plants propagated from roots, stems, cuttings, or joints; and those from regular seeds as the fifth.
dn1:1.11.3	The ascetic Gotama refrains from such injury to plants and seeds.’
dn1:1.11.4	Such is an ordinary person’s praise of the Realized One.
dn1:1.12.1	‘There are some ascetics and brahmins who, while enjoying food given in faith, still engage in storing up goods for their own use.
dn1:1.12.2	This includes such things as food, drink, clothes, vehicles, bedding, fragrance, and material possessions.
dn1:1.12.3	The ascetic Gotama refrains from storing up such goods.’
dn1:1.12.4	Such is an ordinary person’s praise of the Realized One.
dn1:1.13.1	‘There are some ascetics and brahmins who, while enjoying food given in faith, still engage in seeing shows.
dn1:1.13.2	This includes such things as dancing, singing, music, performances, and storytelling; clapping, gongs, and kettledrums; art exhibitions and acrobatic displays; battles of elephants, horses, buffaloes, bulls, goats, rams, chickens, and quails; staff-fights, boxing, and wrestling; combat, roll calls of the armed forces, battle-formations, and regimental reviews.
dn1:1.13.3	The ascetic Gotama refrains from such shows.’
dn1:1.13.4	Such is an ordinary person’s praise of the Realized One.
dn1:1.14.1	‘There are some ascetics and brahmins who, while enjoying food given in faith, still engage in gambling that causes negligence.
dn1:1.14.2	This includes such things as checkers, draughts, checkers in the air, hopscotch, spillikins, board-games, tip-cat, drawing straws, dice, leaf-flutes, toy plows, somersaults, pinwheels, toy measures, toy carts, toy bows, guessing words from syllables, and guessing another’s thoughts.
dn1:1.14.3	The ascetic Gotama refrains from such gambling.’
dn1:1.14.4	Such is an ordinary person’s praise of the Realized One.
dn1:1.15.1	‘There are some ascetics and brahmins who, while enjoying food given in faith, still make use of high and luxurious bedding.
dn1:1.15.2	This includes such things as sofas, couches, woolen covers—shag-piled, colorful, white, embroidered with flowers, quilted, embroidered with animals, double- or single-fringed—and silk covers studded with gems, as well as silken sheets, woven carpets, rugs for elephants, horses, or chariots, antelope hide rugs, and spreads of fine deer hide, with a canopy above and red cushions at both ends.
dn1:1.15.3	The ascetic Gotama refrains from such bedding.’
dn1:1.15.4	Such is an ordinary person’s praise of the Realized One.
dn1:1.16.1	‘There are some ascetics and brahmins who, while enjoying food given in faith, still engage in beautifying and adorning themselves with garlands, fragrance, and makeup.
dn1:1.16.2	This includes such things as applying beauty products by anointing, massaging, bathing, and rubbing; mirrors, ointments, garlands, fragrances, and makeup; face-powder, foundation, bracelets, headbands, fancy walking-sticks or containers, rapiers, parasols, fancy sandals, turbans, jewelry, chowries, and long-fringed white robes.
dn1:1.16.3	The ascetic Gotama refrains from such beautification and adornment.’
dn1:1.16.4	Such is an ordinary person’s praise of the Realized One.
dn1:1.17.1	‘There are some ascetics and brahmins who, while enjoying food given in faith, still engage in unworthy talk. This includes such topics as
dn1:1.17.2	talk about kings, bandits, and ministers; talk about armies, threats, and wars; talk about food, drink, clothes, and beds; talk about garlands and fragrances; talk about family, vehicles, villages, towns, cities, and countries; talk about women and heroes; street talk and well talk; talk about the departed; motley talk; tales of land and sea; and talk about being reborn in this or that state of existence.
dn1:1.17.3	The ascetic Gotama refrains from such unworthy talk.’
dn1:1.17.4	Such is an ordinary person’s praise of the Realized One.
dn1:1.18.1	‘There are some ascetics and brahmins who, while enjoying food given in faith, still engage in arguments.
dn1:1.18.2	They say such things as: “You don’t understand this teaching and training. I understand this teaching and training. What, you understand this teaching and training? You’re practicing wrong. I’m practicing right. I stay on topic, you don’t. You said last what you should have said first. You said first what you should have said last. What you’ve thought so much about has been disproved. Your doctrine is refuted. Go on, save your doctrine! You’re trapped; get yourself out of this—if you can!”
dn1:1.18.3	The ascetic Gotama refrains from such argumentative talk.’
dn1:1.18.4	Such is an ordinary person’s praise of the Realized One.
dn1:1.19.1	‘There are some ascetics and brahmins who, while enjoying food given in faith, still engage in running errands and messages.
dn1:1.19.2	This includes running errands for rulers, ministers, aristocrats, brahmins, householders, or princes who say: “Go here, go there. Take this, bring that from there.”
dn1:1.19.3	The ascetic Gotama refrains from such errands.’
dn1:1.19.4	Such is an ordinary person’s praise of the Realized One.
dn1:1.20.1	‘There are some ascetics and brahmins who, while enjoying food given in faith, still engage in deceit, flattery, hinting, and belittling, and using material possessions to chase after other material possessions.
dn1:1.20.2	The ascetic Gotama refrains from such deceit and flattery.’
dn1:1.20.3	Such is an ordinary person’s praise of the Realized One.
dn1:1.20.4	The middle section on ethics is finished.
dn1:1.21.0	2.3. The Large Section on Ethics
dn1:1.21.1	‘There are some ascetics and brahmins who, while enjoying food given in faith, still earn a living by unworthy branches of knowledge, by wrong livelihood.
dn1:1.21.2	This includes such fields as limb-reading, omenology, divining celestial portents, interpreting dreams, divining bodily marks, divining holes in cloth gnawed by mice, fire offerings, ladle offerings, offerings of husks, rice powder, rice, ghee, or oil; offerings from the mouth, blood sacrifices, palmistry; geomancy for building sites, fields, and cemeteries; exorcisms, earth magic, snake charming, poisons; the crafts of the scorpion, the rat, the bird, and the crow; prophesying life span, chanting for protection, and deciphering animal cries.
dn1:1.21.3	The ascetic Gotama refrains from such unworthy branches of knowledge, such wrong livelihood.’
dn1:1.21.4	Such is an ordinary person’s praise of the Realized One.
dn1:1.22.1	‘There are some ascetics and brahmins who, while enjoying food given in faith, still earn a living by unworthy branches of knowledge, by wrong livelihood.
dn1:1.22.2	This includes reading the marks of gems, cloth, clubs, swords, spears, arrows, weapons, women, men, boys, girls, male and female bondservants, elephants, horses, buffaloes, bulls, cows, goats, rams, chickens, quails, monitor lizards, rabbits, tortoises, or deer.
dn1:1.22.3	The ascetic Gotama refrains from such unworthy branches of knowledge, such wrong livelihood.’
dn1:1.22.4	Such is an ordinary person’s praise of the Realized One.
dn1:1.23.1	‘There are some ascetics and brahmins who, while enjoying food given in faith, still earn a living by unworthy branches of knowledge, by wrong livelihood.
dn1:1.23.2	This includes making predictions that the king will march forth or march back; or that our king will attack and the enemy king will retreat, or vice versa; or that our king will triumph and the enemy king will be defeated, or vice versa; and so there will be victory for one and defeat for the other.
dn1:1.23.3	The ascetic Gotama refrains from such unworthy branches of knowledge, such wrong livelihood.’
dn1:1.23.4	Such is an ordinary person’s praise of the Realized One.
dn1:1.24.1	‘There are some ascetics and brahmins who, while enjoying food given in faith, still earn a living by unworthy branches of knowledge, by wrong livelihood.
dn1:1.24.2	This includes making predictions that there will be an eclipse of the moon, or sun, or stars; that the sun, moon, and stars will be in conjunction or in opposition; that there will be a meteor shower, a fiery sky, an earthquake, thunder; that there will be a rising, a setting, a darkening, a brightening of the moon, sun, and stars. And it also includes making predictions about the results of all such phenomena.
dn1:1.24.3	The ascetic Gotama refrains from such unworthy branches of knowledge, such wrong livelihood.’
dn1:1.24.4	Such is an ordinary person’s praise of the Realized One.
dn1:1.25.1	‘There are some ascetics and brahmins who, while enjoying food given in faith, still earn a living by unworthy branches of knowledge, by wrong livelihood.
dn1:1.25.2	This includes predicting whether there will be plenty of rain or drought; plenty to eat or famine; an abundant harvest or a bad harvest; security or peril; sickness or health. It also includes such occupations as computing, accounting, calculating, poetry, and cosmology.
dn1:1.25.3	The ascetic Gotama refrains from such unworthy branches of knowledge, such wrong livelihood.’
dn1:1.25.4	Such is an ordinary person’s praise of the Realized One.
dn1:1.26.1	‘There are some ascetics and brahmins who, while enjoying food given in faith, still earn a living by unworthy branches of knowledge, by wrong livelihood.
dn1:1.26.2	This includes making arrangements for giving and taking in marriage; for engagement and divorce; and for scattering rice inwards or outwards at the wedding ceremony. It also includes casting spells for good or bad luck, causing abortions, binding the tongue, or locking the jaws; charms for the hands and ears; questioning a mirror, a girl, or a god as an oracle; worshiping the sun, worshiping the Great One, breathing fire, and invoking Siri, the goddess of luck.
dn1:1.26.3	The ascetic Gotama refrains from such unworthy branches of knowledge, such wrong livelihood.’
dn1:1.26.4	Such is an ordinary person’s praise of the Realized One.
dn1:1.27.1	‘There are some ascetics and brahmins who, while enjoying food given in faith, still earn a living by unworthy branches of knowledge, by wrong livelihood.
dn1:1.27.2	This includes rites for propitiation, for granting wishes, for ghosts, for the earth, for rain, for property settlement, and for preparing and consecrating house sites, and rites involving rinsing and bathing, and oblations. It also includes administering emetics, purgatives, expectorants, and phlegmagogues; administering ear-oils, eye restoratives, nasal medicine, ointments, and counter-ointments; surgery with needle and scalpel, treating children, prescribing root medicines, and binding on herbs.
dn1:1.27.3	The ascetic Gotama refrains from such unworthy branches of knowledge, such wrong livelihood.’
dn1:1.27.4	Such is an ordinary person’s praise of the Realized One.
dn1:1.27.5	These are the trivial, insignificant details of mere ethics that an ordinary person speaks of when they speak praise of the Realized One.
dn1:1.27.6	The longer section on ethics is finished.
dn1:1.28.0.1	3. Views
dn1:1.28.0.2	3.1. Theories About the Past
dn1:1.28.1	There are other principles—deep, hard to see, hard to understand, peaceful, sublime, beyond the scope of logic, subtle, comprehensible to the astute—which the Realized One makes known after realizing them with his own insight. Those who genuinely praise the Realized One would rightly speak of these things.
dn1:1.28.2	And what are these principles?
dn1:1.29.1	There are some ascetics and brahmins who theorize about the past, and assert various hypotheses concerning the past on eighteen grounds.
dn1:1.29.2	And what are the eighteen grounds on which they rely?
dn1:1.30.0	3.1.1. Eternalism
dn1:1.30.1	There are some ascetics and brahmins who are eternalists, who assert that the self and the cosmos are eternal on four grounds.
dn1:1.30.2	And what are the four grounds on which they rely?
dn1:1.31.1	It’s when some ascetic or brahmin—by dint of keen, resolute, committed, and diligent effort, and right focus—experiences an immersion of the heart of such a kind that they recollect their many kinds of past lives.
dn1:1.31.2	That is: one, two, three, four, five, ten, twenty, thirty, forty, fifty, a hundred, a thousand, a hundred thousand rebirths. They remember: ‘There, I was named this, my clan was that, I looked like this, and that was my food. This was how I felt pleasure and pain, and that was how my life ended. When I passed away from that place I was reborn somewhere else. There, too, I was named this, my clan was that, I looked like this, and that was my food. This was how I felt pleasure and pain, and that was how my life ended. When I passed away from that place I was reborn here.’ And so they recollect their many kinds of past lives, with features and details.
dn1:1.31.3	They say:
dn1:1.31.4	‘The self and the cosmos are eternal, barren, steady as a mountain peak, standing firm like a pillar.
dn1:1.31.5	They remain the same for all eternity, while these sentient beings wander and transmigrate and pass away and rearise.
dn1:1.31.6	Why is that?
dn1:1.31.7	Because by dint of keen, resolute, committed, and diligent effort, and right focus I experience an immersion of the heart of such a kind that I recollect my many kinds of past lives,
dn1:1.31.8	with features and details.
dn1:1.31.9	Because of this I know:
dn1:1.31.10	“The self and the cosmos are eternal, barren, steady as a mountain peak, standing firm like a pillar.
dn1:1.31.11	They remain the same for all eternity, while these sentient beings wander and transmigrate and pass away and rearise.’
dn1:1.31.12	This is the first ground on which some ascetics and brahmins rely to assert that the self and the cosmos are eternal.
dn1:1.32.1	And what is the second ground on which they rely?
dn1:1.32.2	It’s when some ascetic or brahmin—by dint of keen, resolute, committed, and diligent effort, and right focus—experiences an immersion of the heart of such a kind that they recollect their many kinds of past lives.
dn1:1.32.3	That is: one eon of the cosmos contracting and expanding; two, three, four, five, or ten eons of the cosmos contracting and expanding. They remember: ‘There, I was named this, my clan was that, I looked like this, and that was my food. This was how I felt pleasure and pain, and that was how my life ended. When I passed away from that place I was reborn somewhere else. There, too, I was named this, my clan was that, I looked like this, and that was my food. This was how I felt pleasure and pain, and that was how my life ended. When I passed away from that place I was reborn here.’ And so they recollect their many kinds of past lives, with features and details.
dn1:1.32.4	They say:
dn1:1.32.5	‘The self and the cosmos are eternal, barren, steady as a mountain peak, standing firm like a pillar.
dn1:1.32.6	They remain the same for all eternity, while these sentient beings wander and transmigrate and pass away and rearise.
dn1:1.32.7	Why is that?
dn1:1.32.8	Because by dint of keen, resolute, committed, and diligent effort, and right focus I experience an immersion of the heart of such a kind that I recollect my many kinds of past lives,
dn1:1.32.9	with features and details.
dn1:1.32.10	Because of this I know:
dn1:1.32.11	“The self and the cosmos are eternal, barren, steady as a mountain peak, standing firm like a pillar. They remain the same for all eternity, while these sentient beings wander and transmigrate and pass away and rearise.”’
dn1:1.32.12	This is the second ground on which some ascetics and brahmins rely to assert that the self and the cosmos are eternal.
dn1:1.33.1	And what is the third ground on which they rely?
dn1:1.33.2	It’s when some ascetic or brahmin—by dint of keen, resolute, committed, and diligent effort, and right focus—experiences an immersion of the heart of such a kind that they recollect their many kinds of past lives.
dn1:1.33.3	That is: ten eons of the cosmos contracting and expanding; twenty, thirty, or forty eons of the cosmos contracting and expanding. They remember: ‘There, I was named this, my clan was that, I looked like this, and that was my food. This was how I felt pleasure and pain, and that was how my life ended. When I passed away from that place I was reborn somewhere else. There, too, I was named this, my clan was that, I looked like this, and that was my food. This was how I felt pleasure and pain, and that was how my life ended. When I passed away from that place I was reborn here.’ And so they recollect their many kinds of past lives, with features and details.
dn1:1.33.4	They say:
dn1:1.33.5	‘The self and the cosmos are eternal, barren, steady as a mountain peak, standing firm like a pillar.
dn1:1.33.6	They remain the same for all eternity, while these sentient beings wander and transmigrate and pass away and rearise.
dn1:1.33.7	Why is that?
dn1:1.33.8	Because by dint of keen, resolute, committed, and diligent effort, and right focus I experience an immersion of the heart of such a kind that I recollect my many kinds of past lives,
dn1:1.33.9	with features and details.
dn1:1.33.10	Because of this I know:
dn1:1.33.11	“The self and the cosmos are eternal, barren, steady as a mountain peak, standing firm like a pillar. They remain the same for all eternity, while these sentient beings wander and transmigrate and pass away and rearise.”’
dn1:1.33.12	This is the third ground on which some ascetics and brahmins rely to assert that the self and the cosmos are eternal.
dn1:1.34.1	And what is the fourth ground on which they rely?
dn1:1.34.2	It’s when some ascetic or brahmin relies on logic and inquiry. They speak of what they have worked out by logic, following a line of inquiry, expressing their own perspective:
dn1:1.34.3	‘The self and the cosmos are eternal, barren, steady as a mountain peak, standing firm like a pillar.
dn1:1.34.4	They remain the same for all eternity, while these sentient beings wander and transmigrate and pass away and rearise.’
dn1:1.34.5	This is the fourth ground on which some ascetics and brahmins rely to assert that the self and the cosmos are eternal.
dn1:1.35.1	These are the four grounds on which those ascetics and brahmins assert that the self and the cosmos are eternal.
dn1:1.35.2	Any ascetics and brahmins who assert that the self and the cosmos are eternal do so on one or other of these four grounds. Outside of this there is none.
dn1:1.36.1	The Realized One understands this:
dn1:1.36.2	‘If you hold on to and attach to these grounds for views it leads to such and such a destiny in the next life.’
dn1:1.36.3	He understands this, and what goes beyond this. Yet since he does not misapprehend that understanding, he has realized extinguishment within himself.
dn1:1.36.4	Having truly understood the origin, ending, gratification, drawback, and escape from feelings, the Realized One is freed through not grasping.
dn1:1.37.1	These are the principles—deep, hard to see, hard to understand, peaceful, sublime, beyond the scope of logic, subtle, comprehensible to the astute—which the Realized One makes known after realizing them with his own insight. And those who genuinely praise the Realized One would rightly speak of these things.
dn1:1.37.2	NA
dn1:2.1.0	3.1.2. Partial Eternalism
dn1:2.1.1	There are some ascetics and brahmins who are partial eternalists, who assert that the self and the cosmos are partially eternal and partially not eternal on four grounds.
dn1:2.1.2	And what are the four grounds on which they rely?
dn1:2.2.1	There comes a time when, after a very long period has passed, this cosmos contracts.
dn1:2.2.2	As the cosmos contracts, sentient beings are mostly headed for the realm of streaming radiance.
dn1:2.2.3	There they are mind-made, feeding on rapture, self-luminous, moving through the sky, steadily glorious, and they remain like that for a very long time.
dn1:2.3.1	There comes a time when, after a very long period has passed, this cosmos expands.
dn1:2.3.2	As it expands an empty mansion of Brahmā appears.
dn1:2.3.3	Then a certain sentient being—due to the running out of their life-span or merit—passes away from that host of radiant deities and is reborn in that empty mansion of Brahmā.
dn1:2.3.4	There they are mind-made, feeding on rapture, self-luminous, moving through the sky, steadily glorious, and they remain like that for a very long time.
dn1:2.4.1	But after staying there all alone for a long time, they become dissatisfied and anxious:
dn1:2.4.2	‘Oh, if only another being would come to this state of existence.’
dn1:2.4.3	Then other sentient beings—due to the running out of their life-span or merit—pass away from that host of radiant deities and are reborn in that empty mansion of Brahmā in company with that being.
dn1:2.4.4	There they too are mind-made, feeding on rapture, self-luminous, moving through the sky, steadily glorious, and they remain like that for a very long time.
dn1:2.5.1	Now, the being who was reborn there first thinks:
dn1:2.5.2	‘I am Brahmā, the Great Brahmā, the Undefeated, the Champion, the Universal Seer, the Wielder of Power, the Lord God, the Maker, the Author, the First, the Begetter, the Controller, the Father of those who have been born and those yet to be born.
dn1:2.5.3	These beings were created by me!
dn1:2.5.4	Why is that?
dn1:2.5.5	Because first I thought:
dn1:2.5.6	“Oh, if only another being would come to this state of existence.”
dn1:2.5.7	Such was my heart’s wish, and then these creatures came to this state of existence.’
dn1:2.5.8	And the beings who were reborn there later also think:
dn1:2.5.9	‘This must be Brahmā, the Great Brahmā, the Undefeated, the Champion, the Universal Seer, the Wielder of Power, the Lord God, the Maker, the Author, the First, the Begetter, the Controller, the Father of those who have been born and those yet to be born.
dn1:2.5.10	And we have been created by him.
dn1:2.5.11	Why is that?
dn1:2.5.12	Because we see that he was reborn here first, and we arrived later.’
dn1:2.6.1	And the being who was reborn first is more long-lived, beautiful, and illustrious than those who arrived later.
dn1:2.6.2	NA
dn1:2.6.3	It’s possible that one of those beings passes away from that host and is reborn in this state of existence.
dn1:2.6.4	Having done so, they go forth from the lay life to homelessness.
dn1:2.6.5	By dint of keen, resolute, committed, and diligent effort, and right focus, they experience an immersion of the heart of such a kind that they recollect that past life, but no further.
dn1:2.6.6	They say:
dn1:2.6.7	‘He who is Brahmā—the Great Brahmā, the Undefeated, the Champion, the Universal Seer, the Wielder of Power, the Lord God, the Maker, the Author, the First, the Begetter, the Controller, the Father of those who have been born and those yet to be born—is permanent, everlasting, eternal, imperishable, remaining the same for all eternity.
dn1:2.6.8	We who were created by that Brahmā are impermanent, not lasting, short-lived, perishable, and have come to this state of existence.
dn1:2.6.9	This is the first ground on which some ascetics and brahmins rely to assert that the self and the cosmos are partially eternal.
dn1:2.7.1	And what is the second ground on which they rely?
dn1:2.7.2	There are gods named ‘depraved by play.’ They spend too much time laughing, playing, and making merry. And in doing so, they lose their mindfulness, and they pass away from that host of gods.
dn1:2.8.1	It’s possible that one of those beings passes away from that host and is reborn in this state of existence.
dn1:2.8.2	Having done so, they go forth from the lay life to homelessness.
dn1:2.8.3	By dint of keen, resolute, committed, and diligent effort, and right focus, they experience an immersion of the heart of such a kind that they recollect that past life, but no further.
dn1:2.9.1	They say:
dn1:2.9.2	‘The gods not depraved by play don’t spend too much time laughing, playing, and making merry. So they don’t lose their mindfulness, and don’t pass away from that host of gods.
dn1:2.9.3	They are permanent, everlasting, eternal, imperishable, remaining the same for all eternity.
dn1:2.9.4	But we who were depraved by play spent too much time laughing, playing, and making merry. In doing so, we lost our mindfulness, and passed away from that host of gods.
dn1:2.9.5	We are impermanent, not lasting, short-lived, perishable, and have come to this state of existence.’
dn1:2.9.6	This is the second ground on which some ascetics and brahmins rely to assert that the self and the cosmos are partially eternal.
dn1:2.10.1	And what is the third ground on which they rely?
dn1:2.10.2	There are gods named ‘malevolent’. They spend too much time gazing at each other, so they grow angry with each other, and their bodies and minds get tired. They pass away from that host of gods.
dn1:2.11.1	It’s possible that one of those beings passes away from that host and is reborn in this state of existence.
dn1:2.11.2	Having done so, they go forth from the lay life to homelessness.
dn1:2.11.3	By dint of keen, resolute, committed, and diligent effort, and right focus, they experience an immersion of the heart of such a kind that they recollect that past life, but no further.
dn1:2.12.1	They say:
dn1:2.12.2	‘The gods who are not malevolent don’t spend too much time gazing at each other, so they don’t grow angry with each other, their bodies and minds don’t get tired, and they don’t pass away from that host of gods.
dn1:2.12.3	They are permanent, everlasting, eternal, imperishable, remaining the same for all eternity.
dn1:2.12.4	But we who were malevolent spent too much time gazing at each other, we grew angry with each other, our bodies and minds got tired, and we passed away from that host of gods.
dn1:2.12.5	We are impermanent, not lasting, short-lived, perishable, and have come to this state of existence.’
dn1:2.12.6	This is the third ground on which some ascetics and brahmins rely to assert that the self and the cosmos are partially eternal.
dn1:2.13.1	And what is the fourth ground on which they rely?
dn1:2.13.2	It’s when some ascetic or brahmin relies on logic and inquiry. They speak of what they have worked out by logic, following a line of inquiry, expressing their own perspective:
dn1:2.13.3	‘That which is called “the eye” or “the ear” or “the nose” or “the tongue” or “the body”: that self is impermanent, not lasting, transient, perishable.
dn1:2.13.4	That which is called “mind” or “sentience” or “consciousness”: that self is permanent, everlasting, eternal, imperishable, remaining the same for all eternity.’
dn1:2.13.5	This is the fourth ground on which some ascetics and brahmins rely to assert that the self and the cosmos are partially eternal.
dn1:2.14.1	These are the four grounds on which those ascetics and brahmins assert that the self and the cosmos are partially eternal and partially not eternal.
dn1:2.14.2	Any ascetics and brahmins who assert that the self and the cosmos are partially eternal and partially not eternal do so on one or other of these four grounds. Outside of this there is none.
dn1:2.15.1	The Realized One understands this:
dn1:2.15.2	‘If you hold on to and attach to these grounds for views it leads to such and such a destiny in the next life.’
dn1:2.15.3	He understands this, and what goes beyond this. Yet since he does not misapprehend that understanding, he has realized extinguishment within himself.
dn1:2.15.4	Having truly understood the origin, ending, gratification, drawback, and escape from feelings, the Realized One is freed through not grasping.
dn1:2.15.5	These are the principles—deep, hard to see, hard to understand, peaceful, sublime, beyond the scope of logic, subtle, comprehensible to the astute—which the Realized One makes known after realizing them with his own insight. And those who genuinely praise the Realized One would rightly speak of these things.
dn1:2.16.0	3.1.3. The Cosmos is Finite or Infinite
dn1:2.16.1	There are some ascetics and brahmins who theorize about size, and assert that the cosmos is finite or infinite on four grounds.
dn1:2.16.2	And what are the four grounds on which they rely?
dn1:2.17.1	It’s when some ascetic or brahmin—by dint of keen, resolute, committed, and diligent effort, and right focus—experiences an immersion of the heart of such a kind that they meditate perceiving the cosmos as finite.
dn1:2.17.2	They say:
dn1:2.17.3	‘The cosmos is finite and bounded.
dn1:2.17.4	Why is that?
dn1:2.17.5	Because by dint of keen, resolute, committed, and diligent effort, and right focus I experience an immersion of the heart of such a kind that I meditate perceiving the cosmos as finite.
dn1:2.17.6	Because of this I know:
dn1:2.17.7	“The cosmos is finite and bounded.”’
