segment_id	segment_text
dhp19:4	they miss out on the blessings of the ascetic life.
dhp20:1	Little though they may recite scripture,
dhp20:2	if they live in line with the teachings,
dhp20:3	having given up greed, hate, and delusion,
dhp20:4	with deep understanding and heart well-freed,
dhp20:5	not grasping to this world or the next,
dhp20:6	they share in the blessings of the ascetic life.
dhp21:0.1	Minor Collection
dhp21:0.2	Sayings of the Dhamma
dhp21:0.3	Diligence
dhp21:1	Heedfulness is the deathless state;
dhp21:2	heedlessness is the state of death.
dhp21:3	The heedful do not die,
dhp21:4	while the heedless are like the dead.
dhp22:1	Understanding this distinction
dhp22:2	when it comes to heedfulness,
dhp22:3	the astute rejoice in heedfulness,
dhp22:4	happy in the noble ones’ domain.
dhp23:1	They who regularly meditate,
dhp23:2	always staunchly vigorous;
dhp23:3	those wise ones realize quenching,
dhp23:4	the supreme sanctuary.
dhp24:1	For the hard-working and mindful,
dhp24:2	pure of deed and attentive,
dhp24:3	restrained, living righteously, and diligent,
dhp24:4	their reputation only grows.
dhp25:1	By hard work and diligence,
dhp25:2	by restraint and by self-control,
dhp25:3	a smart person would build an island
dhp25:4	that the floods cannot overflow.
dhp26:1	Fools and half-wits
dhp26:2	devote themselves to negligence.
dhp26:3	But the wise protect diligence
dhp26:4	as their best treasure.
dhp27:1	Don’t devote yourself to negligence,
dhp27:2	or delight in sexual intimacy.
dhp27:3	For if you’re diligent and meditate,
dhp27:4	you’ll attain abundant happiness.
dhp28:1	When the astute dispel negligence
dhp28:2	by means of diligence,
dhp28:3	ascending the palace of wisdom,
dhp28:4	sorrowless, they behold this generation of sorrow,
dhp28:5	as a wise man on a mountain-top
dhp28:6	beholds the fools below.
dhp29:1	Heedful among the heedless,
dhp29:2	wide awake while others sleep—
dhp29:3	a true sage leaves them behind,
dhp29:4	like a swift horse passing a feeble.
dhp30:1	Maghavā became chief of the gods
dhp30:2	by means of diligence.
dhp30:3	People praise diligence,
dhp30:4	while negligence is always deplored.
dhp31:1	A mendicant who loves to be diligent,
dhp31:2	seeing fear in negligence—
dhp31:3	advances like fire,
dhp31:4	burning up fetters big and small.
dhp32:1	A mendicant who loves to be diligent,
dhp32:2	seeing fear in negligence—
dhp32:3	such a one can’t decline,
dhp32:4	and has drawn near to extinguishment.
dhp33:0.1	Minor Collection
dhp33:0.2	Sayings of the Dhamma
dhp33:0.3	The Mind
dhp33:1	The mind quivers and shakes,
dhp33:2	hard to guard, hard to curb.
dhp33:3	The discerning straighten it out,
dhp33:4	like a fletcher straightens an arrow.
dhp34:1	Like a fish pulled from the sea
dhp34:2	and cast upon the shore,
dhp34:3	this mind flounders about,
dhp34:4	trying to throw off Māra’s sway.
dhp35:1	Hard to hold back, flighty,
dhp35:2	alighting where it will;
dhp35:3	it’s good to tame the mind;
dhp35:4	a tamed mind leads to bliss.
dhp36:1	So hard to see, so subtle,
dhp36:2	alighting where it will;
dhp36:3	the discerning protect the mind,
dhp36:4	a guarded mind leads to bliss.
dhp37:1	The mind travels far, wandering alone;
dhp37:2	incorporeal, it hides in a cave.
dhp37:3	Those who will restrain the mind
dhp37:4	are freed from Māra’s bonds.
dhp38:1	Those of unsteady mind,
dhp38:2	who don’t understand the true teaching,
dhp38:3	and whose confidence wavers,
dhp38:4	do not perfect their wisdom.
dhp39:1	One whose mind is uncorrupted,
dhp39:2	whose heart is undamaged,
dhp39:3	who’s given up right and wrong,
dhp39:4	alert, has nothing to fear.
dhp40:1	Knowing this body breaks like a pot,
dhp40:2	and fortifying the mind like a citadel,
dhp40:3	attack Māra with the sword of wisdom,
dhp40:4	guard your conquest, and never settle.
dhp41:1	All too soon this body
dhp41:2	will lie upon the earth,
dhp41:3	bereft of consciousness,
dhp41:4	tossed aside like a useless log.
dhp42:1	A wrongly directed mind
dhp42:2	would do you more harm
dhp42:3	than a hater to the hated,
dhp42:4	or an enemy to their foe.
dhp43:1	A rightly directed mind
dhp43:2	would do you more good
dhp43:3	than your mother or father
dhp43:4	or any other relative.
dhp44:0.1	Minor Collection
dhp44:0.2	Sayings of the Dhamma
dhp44:0.3	Flowers
dhp44:1	Who shall explore this land,
dhp44:2	and the Yama realm with its gods?
dhp44:3	Who shall examine the well-taught word of truth,
dhp44:4	as an expert examines a flower?
dhp45:1	A trainee shall explore this land,
dhp45:2	and the Yama realm with its gods.
dhp45:3	A trainee shall examine the well-taught word of truth,
dhp45:4	as an expert examines a flower.
dhp46:1	Knowing this body’s like foam,
dhp46:2	realizing it’s all just a mirage,
dhp46:3	and cutting off Māra’s blossoming,
dhp46:4	vanish from the King of Death.
dhp47:1	As a mighty flood sweeps off a sleeping village,
dhp47:2	death steals away a man
dhp47:3	even as he gathers flowers,
dhp47:4	his mind caught up in them.
dhp48:1	The terminator gains control of the man
dhp48:2	who has not had his fill of pleasures,
dhp48:3	even as he gathers flowers,
dhp48:4	his mind caught up in them.
dhp49:1	A bee takes the nectar
dhp49:2	and moves on, doing no damage
dhp49:3	to the flower’s beauty and fragrance;
dhp49:4	and that’s how a sage should walk in the village.
dhp50:1	Don’t find fault with others,
dhp50:2	with what they’ve done or left undone.
dhp50:3	You should only watch yourself,
dhp50:4	what you’ve done or left undone.
dhp51:1	Just like a glorious flower
dhp51:2	that’s colorful but lacks fragrance;
dhp51:3	eloquent speech is fruitless
dhp51:4	for one who does not act on it.
dhp52:1	Just like a glorious flower
dhp52:2	that’s both colorful and fragrant,
dhp52:3	eloquent speech is fruitful
dhp52:4	for one who acts on it.
dhp53:1	Just as one would create many garlands
dhp53:2	from a heap of flowers,
dhp53:3	when a person has come to be born,
dhp53:4	they should do many skillful things.
dhp54:1	The fragrance of flowers doesn’t spread upwind,
dhp54:2	nor sandalwood, pinwheel, or jasmine;
dhp54:3	but the fragrance of the good spreads upwind;
dhp54:4	a good person’s virtue spreads in every direction.
dhp55:1	Among all the fragrances—
dhp55:2	sandalwood or pinwheel
dhp55:3	or lotus or jasmine—
dhp55:4	the fragrance of virtue is supreme.
dhp56:1	Faint is the fragrance
dhp56:2	of sandal or pinwheel;
dhp56:3	but the fragrance of the virtuous
dhp56:4	floats to the highest gods.
dhp57:1	For those accomplished in ethics,
dhp57:2	meditating diligently,
dhp57:3	freed through the highest knowledge,
dhp57:4	Māra cannot find their path.
dhp58:1	From a forsaken heap
dhp58:2	discarded on the highway,
dhp58:3	a lotus might blossom,
dhp58:4	fragrant and delightful.
dhp59:1	So too, among the forsaken,
dhp59:2	a disciple of the perfect Buddha
dhp59:3	outshines with their wisdom
dhp59:4	the blind ordinary folk.
dhp60:0.1	Minor Collection
dhp60:0.2	Sayings of the Dhamma
dhp60:0.3	The Fool
dhp60:1	Long is the night for the wakeful;
dhp60:2	long is the league for the weary;
dhp60:3	long transmigrate the fools
dhp60:4	who don’t understand the true teaching.
dhp61:1	If while wandering you find no partner
dhp61:2	equal or better than yourself,
dhp61:3	then firmly resolve to wander alone—
dhp61:4	there’s no fellowship with fools.
dhp62:1	“Sons are mine, wealth is mine”—
dhp62:2	thus the fool frets.
dhp62:3	But you can’t even call your self your own,
dhp62:4	let alone your sons or wealth.
dhp63:1	The fool who thinks they’re a fool
dhp63:2	is wise at least to that extent.
dhp63:3	But the true fool is said to be one
dhp63:4	who imagines that they are wise.
dhp64:1	Though a fool attends to the wise
dhp64:2	even for the rest of their life,
dhp64:3	they still don’t experience the teaching,
dhp64:4	like a spoon the taste of the soup.
dhp65:1	If a clever person attends to the wise
dhp65:2	even just for an hour or so,
dhp65:3	they swiftly experience the teaching,
dhp65:4	like a tongue the taste of the soup.
dhp66:1	Witless fools behave
dhp66:2	like their own worst enemies,
dhp66:3	doing wicked deeds
dhp66:4	that ripen as bitter fruit.
dhp67:1	It’s not good to do a deed
dhp67:2	that plagues you later on,
dhp67:3	for which you weep and wail,
dhp67:4	as its effect stays with you.
dhp68:1	It is good to do a deed
dhp68:2	that doesn’t plague you later on,
dhp68:3	that gladdens and cheers,
dhp68:4	as its effect stays with you.
dhp69:1	The fool imagines that evil is sweet,
dhp69:2	so long as it has not yet ripened.
dhp69:3	But as soon as that evil ripens,
dhp69:4	they fall into suffering.
dhp70:1	Month after month a fool may eat
dhp70:2	food from a grass-blade’s tip;
dhp70:3	but they’ll never be worth a sixteenth part
dhp70:4	of one who has fathomed the teaching.
dhp71:1	For a wicked deed that has been done
dhp71:2	does not spoil quickly like milk.
dhp71:3	Smoldering, it follows the fool,
dhp71:4	like a fire smothered over with ash.
dhp72:0	NA
dhp72:1	Whatever fame a fool may get,
dhp72:2	it only gives rise to harm.
dhp72:3	Whatever good features they have it ruins,
dhp72:4	and blows their head into bits.
dhp73:1	They’d seek the esteem that they lack,
dhp73:2	and status among the mendicants;
dhp73:3	authority over monasteries,
dhp73:4	and honor among other families.
dhp74:1	“Let both layfolk and renunciants think
dhp74:2	the work was done by me alone.
dhp74:3	In anything at all that’s to be done,
dhp74:4	let them fall under my sway alone.”
dhp74:5	So thinks the fool,
dhp74:6	their greed and pride only growing.
dhp75:1	For the means to profit and the path to quenching
dhp75:2	are two quite different things.
dhp75:3	A mendicant disciple of the Buddha,
dhp75:4	understanding what this really means,
dhp75:5	would never delight in honors,
dhp75:6	but rather would foster seclusion.
dhp76:0.1	Minor Collection
dhp76:0.2	Sayings of the Dhamma
dhp76:0.3	The Astute
dhp76:1	Regard one who sees your faults
dhp76:2	as a guide to a hidden treasure.
dhp76:3	Stay close to one so wise and astute
dhp76:4	who corrects you when you need it.
dhp76:5	Sticking close to such an impartial person,
dhp76:6	things get better, not worse.
dhp77:1	Advise and instruct;
dhp77:2	curb wickedness:
dhp77:3	for you shall be loved by the good,
dhp77:4	and disliked by the bad.
dhp78:1	Don’t mix with bad friends,
dhp78:2	nor with the worst of men.
dhp78:3	Mix with spiritual friends,
dhp78:4	and with the best of men.
dhp79:1	Through joy in the teaching you sleep at ease,
dhp79:2	with clear and confident heart.
dhp79:3	An astute person always delights in the teaching
dhp79:4	proclaimed by the Noble One.
dhp80:1	While irrigators guide water,
dhp80:2	fletchers straighten arrows,
dhp80:3	and carpenters carve timber,
dhp80:4	the astute tame themselves.
dhp81:1	As the wind cannot stir
dhp81:2	a solid mass of rock,
dhp81:3	so too praise and blame
dhp81:4	do not affect the wise.
dhp82:1	Like a deep lake,
dhp82:2	clear and unclouded,
dhp82:3	so clear are the astute
dhp82:4	when they hear the teachings.
dhp83:1	Good people give up everything,
dhp83:2	they don’t cajole for the things they desire.
dhp83:3	Though touched by sadness or happiness,
dhp83:4	the astute appear neither depressed nor elated.
dhp84:1	Never wish for success by unjust means,
dhp84:2	for your own sake or that of another,
dhp84:3	desiring children, wealth, or nation;
dhp84:4	rather, be virtuous, wise, and just.
dhp85:1	Few are those among humans
dhp85:2	who cross to the far shore.
dhp85:3	The rest just run around
dhp85:4	on the near shore.
dhp86:1	When the teaching is well explained,
dhp86:2	those who practice accordingly
dhp86:3	will cross over
dhp86:4	Death’s domain so hard to pass.
dhp87:1	Rid of dark qualities,
dhp87:2	an astute person should develop the bright.
dhp87:3	Leaving home behind
dhp87:4	for the seclusion so hard to enjoy,
dhp88:1	find delight there,
dhp88:2	having left behind sensual pleasures.
dhp88:3	With no possessions, an astute person
dhp88:4	would cleanse themselves of mental corruptions.
dhp89:1	Those whose minds are rightly developed
dhp89:2	in the awakening factors;
dhp89:3	who, letting go of attachments,
dhp89:4	delight in not grasping:
dhp89:5	with defilements ended, brilliant,
dhp89:6	they in this world are quenched.
dhp90:0.1	Minor Collection
dhp90:0.2	Sayings of the Dhamma
dhp90:0.3	The Perfected Ones
dhp90:1	At journey’s end, rid of sorrow;
dhp90:2	everywhere free,
dhp90:3	all ties given up,
dhp90:4	no fever is found in them.
dhp91:1	The mindful apply themselves;
dhp91:2	they delight in no abode.
dhp91:3	Like a swan from the marsh that’s gone,
dhp91:4	they leave behind home after home.
dhp92:1	Those with nothing stored up,
dhp92:2	who have understood their food,
dhp92:3	whose domain is the liberation
dhp92:4	of the signless and the empty:
dhp92:5	their path is hard to trace,
dhp92:6	like birds in the sky.
dhp93:1	One whose defilements have ended;
dhp93:2	who’s not attached to food;
dhp93:3	whose domain is the liberation
dhp93:4	of the signless and the empty:
dhp93:5	their track is hard to trace,
dhp93:6	like birds in the sky.
dhp94:1	Whose faculties have become serene,
dhp94:2	like horses tamed by a charioteer,
dhp94:3	who has abandoned conceit and defilements;
dhp94:4	the poised one is envied by even the gods.
dhp95:1	Undisturbed like the earth,
dhp95:2	true to their vows, steady as a post,
dhp95:3	like a lake clear of mud;
dhp95:4	such a one does not transmigrate.
dhp96:1	Their mind is peaceful,
dhp96:2	peaceful are their speech and deeds.
dhp96:3	Such a one is at peace,
dhp96:4	rightly freed through enlightenment.
dhp97:1	Lacking faith, a house-breaker,
dhp97:2	one who acknowledges nothing,
dhp97:3	purged of hope, they’ve wasted their chance:
dhp97:4	that is indeed the supreme person!
dhp98:1	Whether in village or wilderness,
dhp98:2	in a valley or the uplands,
dhp98:3	wherever the perfected ones live
dhp98:4	is a delightful place.
dhp99:1	Delightful are the wildernesses
dhp99:2	where no people delight.
dhp99:3	Those free of greed will delight there,
dhp99:4	not those who seek sensual pleasures.
dhp100:0.1	Minor Collection
dhp100:0.2	Sayings of the Dhamma
dhp100:0.3	The Thousands
dhp100:0.4	NA
dhp100:1	Better than a thousand
dhp100:2	meaningless sayings
dhp100:3	is a single meaningful saying,
dhp100:4	hearing which brings you peace.
dhp101:0	NA
dhp101:1	Better than a thousand
dhp101:2	meaningless verses
dhp101:3	is a single meaningful verse,
dhp101:4	hearing which brings you peace.
dhp102:0	NA
dhp102:1	Better than reciting
dhp102:2	a hundred meaningless verses
dhp102:3	is a single saying of Dhamma,
dhp102:4	hearing which brings you peace.
dhp103:1	The supreme conqueror is
dhp103:2	not he who conquers a million men in battle,
dhp103:3	but he who conquers a single man:
dhp103:4	himself.
dhp104:0	NA
dhp104:1	It is surely better to conquer oneself
dhp104:2	than all those other folk.
dhp104:3	When a person has tamed themselves,
dhp104:4	always living restrained,
dhp105:1	no god nor fairy,
dhp105:2	nor Māra nor Brahmā,
dhp105:3	can undo the victory
dhp105:4	of such a one.
dhp106:0	NA
dhp106:1	Rather than a thousand-fold sacrifice,
dhp106:2	every month for a hundred years,
dhp106:3	it’s better to honor for a single moment
dhp106:4	one who has developed themselves.
dhp106:5	That offering is better
dhp106:6	than the hundred year sacrifice.
dhp107:0	NA
dhp107:1	Rather than serve the sacred flame
dhp107:2	in the forest for a hundred years,
dhp107:3	it’s better to honor for a single moment
dhp107:4	one who has developed themselves.
dhp107:5	That offering is better
dhp107:6	than the hundred year sacrifice.
dhp108:0	NA
dhp108:1	Whatever sacrifice or offering in the world
dhp108:2	a seeker of merit may make for a year,
dhp108:3	none of it is worth a quarter
dhp108:4	of bowing to the upright.
dhp109:0	NA
dhp109:1	For one in the habit of bowing,
dhp109:2	always honoring the elders,
dhp109:3	four blessings grow:
dhp109:4	lifespan, beauty, happiness, and strength.
dhp110:0	NA
dhp110:1	Better to live a single day
dhp110:2	ethical and absorbed in meditation
dhp110:3	than to live a hundred years
dhp110:4	unethical and lacking immersion.
dhp111:0	NA
dhp111:1	Better to live a single day
dhp111:2	wise and absorbed in meditation
dhp111:3	than to live a hundred years
dhp111:4	witless and lacking immersion.
dhp112:0	NA
dhp112:1	Better to live a single day
dhp112:2	energetic and strong,
dhp112:3	than to live a hundred years
dhp112:4	lazy and lacking energy.
dhp113:0	NA
dhp113:1	Better to live a single day
dhp113:2	seeing rise and fall
dhp113:3	than to live a hundred years
dhp113:4	blind to rise and fall.
dhp114:0	NA
dhp114:1	Better to live a single day
dhp114:2	seeing the deathless state
dhp114:3	than to live a hundred years
dhp114:4	blind to the deathless state.
dhp115:0	NA
dhp115:1	Better to live a single day
dhp115:2	seeing the supreme teaching
dhp115:3	than to live a hundred years
dhp115:4	blind to the supreme teaching.
dhp115:5	NA
dhp116:0.1	Minor Collection
dhp116:0.2	Sayings of the Dhamma
dhp116:0.3	Wickedness
dhp116:1	Rush to do good,
dhp116:2	shield your mind from evil;
dhp116:3	for when you’re slow to do good,
dhp116:4	your thoughts delight in wickedness.
dhp117:1	If you do something bad,
dhp117:2	don’t do it again and again,
dhp117:3	don’t set your heart on it,
dhp117:4	for piling up evil is suffering.
dhp118:1	If you do something good,
dhp118:2	do it again and again,
dhp118:3	set your heart on it,
dhp118:4	for piling up goodness is joyful.
dhp119:1	Even the wicked see good things,
dhp119:2	so long as their wickedness has not ripened.
dhp119:3	But as soon as that wickedness ripens,
dhp119:4	then the wicked see wicked things.
dhp120:1	Even the good see wicked things,
dhp120:2	so long as their goodness has not ripened.
dhp120:3	But as soon as that goodness ripens,
dhp120:4	then the good see good things.
dhp121:1	Think not lightly of evil,
dhp121:2	that it won’t come back to you.
dhp121:3	The pot is filled with water
dhp121:4	falling drop by drop;
dhp121:5	the fool is filled with wickedness
dhp121:6	piled up bit by bit.
dhp122:1	Think not lightly of goodness,
dhp122:2	that it won’t come back to you.
dhp122:3	The pot is filled with water
dhp122:4	falling drop by drop;
dhp122:5	the sage is filled with goodness
dhp122:6	piled up bit by bit.
dhp123:1	Avoid wickedness,
dhp123:2	as a merchant with rich cargo and small escort
dhp123:3	would avoid a dangerous road,
dhp123:4	or one who loves life would avoid drinking poison.
dhp124:1	You can carry poison in your hand
dhp124:2	if it has no wound,
dhp124:3	for poison does not infect without a wound;
dhp124:4	nothing bad happens unless you do bad.
dhp125:1	Whoever wrongs a man who has done no wrong,
dhp125:2	a pure man who has not a blemish,
dhp125:3	the evil backfires on the fool,
dhp125:4	like fine dust thrown upwind.
dhp126:1	Some are born in a womb;
dhp126:2	evil-doers go to hell;
dhp126:3	the virtuous go to heaven;
dhp126:4	the stainless are extinguished.
dhp127:1	Not in the sky, nor mid-ocean,
dhp127:2	nor hiding in a mountain cleft;
dhp127:3	you’ll find no place in the world
dhp127:4	to escape your wicked deeds.
dhp128:1	Not in the sky, nor mid-ocean,
dhp128:2	nor hiding in a mountain cleft;
dhp128:3	you’ll find no place in the world
dhp128:4	where you won’t be vanquished by death.
dhp129:0.1	Minor Collection
dhp129:0.2	Sayings of the Dhamma
dhp129:0.3	The Rod
dhp129:0.4	NA
dhp129:1	All tremble at the rod,
dhp129:2	all fear death.
dhp129:3	Treating others like oneself,
dhp129:4	neither kill nor incite to kill.
dhp130:1	All tremble at the rod,
dhp130:2	all love life.
dhp130:3	Treating others like oneself,
dhp130:4	neither kill nor incite to kill.
dhp131:1	Creatures love happiness,
dhp131:2	so if you harm them with a stick
dhp131:3	in search of your own happiness,
dhp131:4	after death you won’t find happiness.
dhp132:1	Creatures love happiness,
dhp132:2	so if you don’t hurt them with a stick
dhp132:3	in search of your own happiness,
dhp132:4	after death you will find happiness.
dhp133:1	Don’t speak harshly,
dhp133:2	they may speak harshly back.
dhp133:3	For aggressive speech is painful,
dhp133:4	and the rod may spring back on you.
dhp134:1	If you still yourself
dhp134:2	like a broken gong,
dhp134:3	you’re quenched
dhp134:4	and conflict-free.
dhp135:1	As a cowherd drives the cows
dhp135:2	to pasture with the rod,
dhp135:3	so too old age and death
dhp135:4	drive life from living beings.
dhp136:1	The fool does not understand
dhp136:2	the evil that they do.
dhp136:3	But because of those deeds, that dullard
dhp136:4	is tormented as if burnt by fire.
dhp137:1	One who violently attacks
dhp137:2	the peaceful and the innocent
dhp137:3	swiftly falls
dhp137:4	to one of ten bad states:
dhp138:1	harsh pain; loss;
dhp138:2	the breakup of the body;
dhp138:3	serious illness;
dhp138:4	mental distress;
dhp139:1	hazards from rulers;
dhp139:2	vicious slander;
dhp139:3	loss of kin;
dhp139:4	destruction of wealth;
dhp140:1	or else their home
dhp140:2	is consumed by fire.
dhp140:3	When their body breaks up, that witless person
dhp140:4	is reborn in hell.
dhp141:1	Not nakedness, nor matted hair, nor mud,
dhp141:2	nor fasting, nor lying on bare ground,
dhp141:3	nor wearing dust and dirt, or squatting on the heels,
dhp141:4	will cleanse a mortal not free of doubt.
dhp142:1	Dressed-up they may be, but if they live well—
dhp142:2	peaceful, tamed, committed to the spiritual path,
dhp142:3	having laid aside violence towards all creatures—
dhp142:4	they are a brahmin, an ascetic, a mendicant.
dhp143:1	Can a person constrained by conscience
dhp143:2	be found in the world?
dhp143:3	Who shies away from blame,
dhp143:4	like a fine horse from the whip?
dhp144:1	Like a fine horse under the whip,
dhp144:2	be keen and full of urgency.
dhp144:3	With faith, ethics, and energy,
dhp144:4	immersion, and investigation of principles,
dhp144:5	accomplished in knowledge and conduct, mindful,
dhp144:6	give up this vast suffering.
dhp145:1	While irrigators guide water,
dhp145:2	fletchers shape arrows,
dhp145:3	and carpenters carve timber—
dhp145:4	those true to their vows tame themselves.
dhp146:0.1	Minor Collection
dhp146:0.2	Sayings of the Dhamma
dhp146:0.3	Old Age
dhp146:1	What is joy, what is laughter,
dhp146:2	when the flames are ever burning?
dhp146:3	Shrouded by darkness,
dhp146:4	would you not seek a light?
dhp147:1	See this fancy puppet,
dhp147:2	a body built of sores,
dhp147:3	diseased, obsessed over,
dhp147:4	in which nothing lasts at all.
dhp148:1	This body is decrepit and frail,
dhp148:2	a nest of disease.
dhp148:3	This foul carcass falls apart,
dhp148:4	for life ends only in death.
dhp149:1	These dove-grey bones
dhp149:2	are tossed away like
dhp149:3	dried gourds in the autumn—
dhp149:4	what joy is there in such a sight?
dhp150:1	In this city built of bones,
dhp150:2	plastered with flesh and blood,
dhp150:3	old age and death are stashed away,
dhp150:4	along with conceit and contempt.
dhp151:1	Fancy chariots of kings wear out,
dhp151:2	and even this body gets old.
dhp151:3	But the teaching of the good never gets old;
dhp151:4	so the true and the good proclaim.
dhp152:1	A person of little learning
dhp152:2	ages like an ox—
dhp152:3	their flesh grows,
dhp152:4	but not their wisdom.
dhp153:1	Transmigrating through countless rebirths,
dhp153:2	I’ve journeyed without reward,
dhp153:3	searching for the house-builder;
dhp153:4	painful is birth again and again.
dhp154:1	I’ve seen you, house-builder!
dhp154:2	You won’t build a house again!
dhp154:3	Your rafters are all broken,
dhp154:4	your roof-peak is demolished.
dhp154:5	My mind, set on demolition,
dhp154:6	has reached the end of craving.
dhp155:1	When young they spurned the spiritual path
dhp155:2	and failed to earn any wealth.
dhp155:3	Now they languish like old cranes
dhp155:4	in a pond bereft of fish.
dhp156:1	When young they spurned the spiritual path
dhp156:2	and failed to earn any wealth.
dhp156:3	Now they lie like spent arrows,
dhp156:4	bemoaning over things past.
dhp157:0.1	Minor Collection
dhp157:0.2	Sayings of the Dhamma
dhp157:0.3	The Self
dhp157:0.4	NA
dhp157:1	If you’d only love yourself,
dhp157:2	you’d look after yourself right well.
dhp157:3	In one of the night’s three watches,
dhp157:4	an astute person would remain alert.
dhp158:0	NA
dhp158:1	The astute would avoid being corrupted
dhp158:2	by grounding themselves first of all
dhp158:3	in what is suitable,
dhp158:4	and only then instructing others.
dhp159:0	NA
dhp159:1	If one so acts
dhp159:2	as one instructs,
dhp159:3	the well-tamed would tame others,
dhp159:4	for the self is hard to tame, they say.
dhp160:0	NA
dhp160:1	Self is indeed the lord of self,
dhp160:2	for who else would be one’s lord?
dhp160:3	When one’s self is well-tamed,
dhp160:4	one gains a lord that’s rare indeed.
dhp161:0	NA
dhp161:1	For the evil that one does,
dhp161:2	born and produced in oneself,
dhp161:3	grinds down a fool,
dhp161:4	as diamond grinds a lesser gem.
dhp162:0	NA
dhp162:1	One choked by immorality,
dhp162:2	as a sal tree by a creeper,
dhp162:3	does to themselves
dhp162:4	what a foe only wishes.
dhp163:0	NA
dhp163:1	It’s easy to do bad things
dhp163:2	harmful to oneself,
dhp163:3	but good things that are helpful
dhp163:4	are the hardest things to do.
dhp164:0	NA
dhp164:1	On account of wicked views—
dhp164:2	scorning the guidance
dhp164:3	of the perfected ones,
dhp164:4	the noble ones living righteously—
dhp164:5	the idiot begets their own demise,
dhp164:6	like the bamboo bearing fruit.
dhp165:0	NA
dhp165:1	For it is by oneself that evil’s done,
dhp165:2	one is corrupted by oneself.
dhp165:3	It’s by oneself that evil’s not done,
dhp165:4	one is purified by oneself.
dhp165:5	Purity and impurity are personal matters,
dhp165:6	no one can purify another.
dhp166:0	NA
dhp166:1	Never neglect your own good
dhp166:2	for the sake of another, however great.
dhp166:3	Knowing well what’s good for you,
dhp166:4	be intent upon your true goal.
dhp166:5	NA
dhp167:0.1	Minor Collection
dhp167:0.2	Sayings of the Dhamma
dhp167:0.3	The World
dhp167:0.4	NA
dhp167:1	Don’t resort to lowly things,
dhp167:2	don’t abide in negligence,
